,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,AGE,SEX_F,SEX_M,EDUCATION_graduate school,EDUCATION_high school,EDUCATION_university,MARRIAGE_married,MARRIAGE_single
24131070,11.8825588721,0,3.49178539366,0,2.77272514374,0,5.86329553475,0,2.94187420411,0,3.21728250206,0,3.58304787102,0,1,1,0,0,1,0
41300207,-8.90390186696,-2,2.17475917534,-2,5.55480617575,-2,5.20285157207,-2,4.7047621086,-2,6.32890922226,-2,3.41995189335,1,0,0,0,1,0,1
41961355,13.6989593772,0,3.89236509382,0,3.93004385433,2,4.66856672004,2,4.66856672004,0,4.61413127623,0,3.03658897188,0,1,0,0,1,0,1
14627721,11.2832987131,0,3.01906205979,0,2.93150322597,0,2.76234515897,0,4.55071500256,0,3.6766306984,0,3.3619754068,0,1,0,0,1,0,1
56510236,7.6257178514,0,5.02739052055,0,5.04697388483,0,5.07336579995,0,5.20871890331,2,5.22332969206,1,3.33222185165,1,0,1,0,0,0,1
53539996,6.75987550977,-1,8.21536546289,0,5.030534114,0,10.4792489543,0,3.88711045141,0,3.19796481919,2,3.30192724889,1,0,0,0,1,1,0
46103696,-4.89952309672,-1,5.97086901541,-1,4.2151336731,-1,5.77555589634,-1,5.22478628156,-1,5.6958078625,-1,4.03024767192,0,0,0,0,1,1,0
39880494,-2.34765738485,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.20087736359,-2,3.87087664063,1,0,1,0,0,1,0
47342166,15.3507193755,2,4.00578581455,2,3.90609144067,2,4.66856672004,0,3.74093053094,0,4.59867579086,0,3.44821724038,0,1,0,0,1,0,0
56066118,2.72002396894,-1,2.26547709592,-1,3.32230763261,-1,6.36222767842,0,3.06734947199,0,3.92036868322,0,3.63424118566,0,1,0,0,1,1,0
45996090,-5.49160756415,-1,4.77029275936,-1,4.34425895215,-1,5.6276028861,-1,4.13880936924,2,1.8718844378,1,2.92401773821,1,0,1,0,0,0,1
30319611,9.24212844591,0,3.52248752372,0,4.02795852492,0,2.93612159237,0,6.12040629823,0,5.26452826574,0,3.23961180128,1,0,0,0,1,1,0
44086116,-2.73471986498,-1,4.38701604844,-1,5.32339034275,-1,5.99474608222,-1,4.62205294718,-1,5.10139601409,-1,3.58304787102,0,1,1,0,0,1,0
53674798,13.1783522164,0,5.08300001565,0,4.6103939917,0,6.29097030248,0,3.52808510823,0,3.42616907469,0,3.0,1,0,0,1,0,0,1
28289683,15.3929029844,2,3.9983401238,2,4.7190855142,2,4.70341481124,2,4.65576478532,2,4.66856672004,1,3.47602664489,1,0,0,0,1,0,1
26479436,0.0,-2,0.0,-2,0.0,-2,0.0,0,9.09951009398,0,9.35272399228,0,3.30192724889,1,0,1,0,0,1,0
44979973,0.0,-1,8.67084164317,-1,6.27611998823,0,2.61820493555,0,2.80593458964,0,1.38442088506,0,3.33222185165,0,1,0,0,1,1,0
45428320,7.44600581176,2,2.10756683655,3,2.40914212219,4,2.53126592794,2,2.45451316388,2,2.38317951811,1,3.39121144301,1,0,0,0,1,0,1
29841079,17.0362503493,2,4.44158524948,2,4.38339852856,2,5.00487774664,2,4.98216060288,2,4.91643804638,2,2.84386697985,0,1,1,0,0,0,1
51244911,2.28467696979,-1,5.40931636395,0,5.46811058296,0,3.73666493277,0,12.3396970515,0,4.67903031021,0,3.73251115682,0,1,0,1,0,0,1
53185728,0.0,-2,0.0,-2,0.0,-2,0.0,2,4.95397579844,2,6.44773934838,2,3.47602664489,0,1,0,1,0,1,0
18697846,11.7139304135,0,2.96917854142,0,2.86404744233,0,2.80719628489,0,2.75319822726,0,2.75973795034,0,2.84386697985,1,0,0,0,1,0,1
29516513,17.6385731889,0,4.63504152234,0,5.18184088802,0,5.166994201,0,4.28500437289,0,4.99254844706,0,3.50339806039,0,1,1,0,0,0,1
35525795,6.02473819676,0,2.49027930825,0,2.49188077448,0,2.51251512148,0,2.48707018187,0,2.46927011057,0,3.0,1,0,0,0,1,1,0
11300389,-6.51866946265,-1,12.5189749498,-1,-0.00736806354952,-1,12.8997800583,-1,10.2300229616,-1,9.67302979741,0,3.41995189335,1,0,0,1,0,1,0
43418036,18.8989899118,0,7.43667339213,0,7.05796618087,0,15.8606312936,0,6.61953589113,2,9.53096798648,2,3.3619754068,0,1,1,0,0,1,0
34987489,12.919636638,2,3.44301795951,2,3.52168641213,2,3.75225817175,2,3.71374882314,2,3.67221431112,2,2.88449914061,1,0,0,0,1,0,1
13633661,-1.14233848489,-2,2.75319826244,-2,3.90674266426,-2,0.0,-2,3.58852001493,-2,2.79198079641,-2,3.47602664489,0,1,0,0,1,1,0
14708269,15.7342378216,2,3.97331856683,2,4.69170575779,2,4.68356514207,2,4.64519599439,3,4.66171728722,4,3.60882608014,1,0,1,0,0,1,0
51929526,12.509265738,0,6.79255646862,-1,4.61179618915,-1,0.0,-2,0.0,0,10.2551256696,0,2.88449914061,1,0,0,0,1,0,1
36252193,13.307213273,0,3.39282848259,0,3.55423766906,0,3.45554724748,0,3.31237405098,0,3.47376084037,0,3.0,1,0,0,0,1,1,0
55028152,-4.92218731923,-2,4.92218731923,-1,3.47705193582,-1,0.0,-1,3.27666575712,-1,2.8543222812,-1,3.03658897188,0,1,0,0,0,0,1
56091184,17.041453377,0,8.56906148308,0,8.13942363516,0,6.82129702888,0,11.2050895151,-1,11.6176857944,0,3.39121144301,1,0,1,0,0,0,1
23907693,12.8601228298,2,4.21121469943,0,3.28221002282,0,3.76912249885,2,3.72452584389,2,3.24960007702,2,3.60882608014,0,1,0,0,1,1,0
33282252,11.0900926125,2,4.27904244235,0,4.98256092646,0,10.1864409135,0,3.87192369647,0,5.43769628569,0,2.88449914061,1,0,1,0,0,1,0
35878166,-14.1171292334,2,2.94531498039,0,2.72805956382,0,14.5769580008,2,9.98300327751,2,5.13478157916,1,3.20753433,0,1,0,0,1,1,0
51605209,16.4693653427,2,5.34678325276,0,4.93201206774,0,4.88540695041,2,4.83492120586,2,4.86323827209,2,3.27106631019,0,1,1,0,0,0,1
58543622,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.17480210394,1,0,0,0,1,1,0
59085196,0.0,-2,0.0,-2,0.0,0,5.11548623589,0,1.25310112141,0,1.15737097832,2,3.0,0,1,0,0,1,0,1
58814804,13.1893870199,0,5.06098036226,0,4.37925689179,0,11.0358519339,0,5.0879954126,0,4.71103931999,0,2.92401773821,1,0,1,0,0,0,1
41279652,3.35087266788,-1,3.81883092429,-1,0.0,-1,2.80467179263,-1,3.18723986312,-1,3.83714206114,-1,3.27106631019,0,1,1,0,0,1,0
44367582,16.4354046129,0,6.14445373017,0,4.99772620613,2,5.05709745422,0,5.00448098296,0,4.82042360963,0,3.27106631019,0,1,0,0,1,1,0
30234027,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.90674266426,-2,3.27106631019,0,1,1,0,0,0,1
15452153,8.1317661772,0,2.75843249226,0,2.91171090094,0,9.8826799847,0,3.51445993293,0,3.26272232989,0,3.27106631019,0,1,0,0,1,0,1
18074219,14.5970410483,0,4.63457889096,0,11.097924886,0,5.18812505982,0,5.87598732041,0,5.44675577196,0,3.70842976927,1,0,0,0,1,1,0
33613702,9.48678449342,0,4.30279139468,0,7.42461429098,0,6.12252794202,0,4.55263372859,0,3.87523529893,2,2.92401773821,0,1,0,0,1,0,1
14727065,-5.4574540676,-1,2.28467696979,-1,0.0,-1,2.71194064053,-1,3.00041185457,-1,4.44359934578,-1,3.03658897188,1,0,0,0,1,0,1
35973778,9.21060781151,0,7.09270668511,0,8.44812813829,0,5.93440906585,0,6.03648821484,0,7.78702530663,0,3.23961180128,1,0,1,0,0,0,1
18523166,16.1994454543,0,12.5416977603,0,12.3874172026,0,11.5090258291,0,9.49296409043,0,9.98459850156,0,3.47602664489,0,1,0,0,1,1,0
10489690,-2.40399436693,-2,2.11203203387,-2,0.0,-2,2.66099361753,-1,3.95751864752,-1,4.92915056263,-2,3.80295246076,0,1,1,0,0,1,0
52244107,7.9706423772,0,2.01642638426,0,2.28086281082,0,1.87753971215,0,1.72777362933,0,1.57481147991,0,3.53034833533,0,1,0,0,1,0,0
45595113,4.44862661485,0,7.74798823176,-1,10.1793486884,-1,14.7933574571,-1,3.613047194,-1,8.84852853828,-1,3.20753433,0,1,1,0,0,0,1
53079234,9.88013552459,0,2.8773127261,0,5.21237928322,0,8.13191646211,-1,0.0,-1,2.26547709592,-1,3.07231682569,1,0,0,0,1,1,0
33217697,9.68353324435,0,-7.58931440948,0,3.58620334545,0,4.91273498668,0,4.87915321686,0,5.08607526408,0,3.39121144301,1,0,0,1,0,0,0
18471646,3.2496000644,0,3.92746847738,0,4.84510270532,2,4.39165839693,2,2.50620224282,2,5.82781418686,1,3.82586236554,1,0,1,0,0,0,1
40177172,-4.10075054275,-2,4.90572503131,-2,0.0,-2,2.62110118231,-2,3.90152671325,-2,7.41703483405,-2,3.30192724889,1,0,1,0,0,1,0
34319161,3.36058028054,-1,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,2.88449914061,0,1,1,0,0,0,1
35198432,16.3835139058,0,3.61684958855,0,6.29297851308,0,8.28992866391,0,8.88707286918,0,5.56509346407,0,4.1601676461,0,1,1,0,0,1,0
17685845,12.3061245547,0,6.29322944425,0,6.36566300557,0,5.2035857172,0,5.03210443321,0,4.45914706487,0,3.47776805022,1,0,0,1,0,0,1
36009519,3.40143975932,-1,2.26547709592,-1,8.08095265374,0,4.11488508119,0,3.55029987813,0,2.8797114873,0,3.68403149864,0,1,0,0,1,0,1
59028481,5.3075625278,2,5.36168943181,0,3.32140703413,0,4.60852308927,0,2.62975174398,0,6.68043598574,0,3.10723250595,1,0,0,0,1,1,0
50924178,2.91171090094,-1,4.20841096046,-1,5.67736873099,-1,8.98082843137,-1,8.80836477712,0,9.83678041082,0,3.39121144301,1,0,1,0,0,1,0
31438418,7.95732399968,2,2.33860695814,2,2.5962758912,2,2.57846211655,2,2.54668205662,3,2.5603987416,1,3.63424118566,1,0,0,0,1,0,1
57895840,11.9512080897,0,7.24507652087,0,7.18840496754,0,9.39040414295,0,7.08974224864,0,7.68691879583,0,3.30192724889,1,0,0,0,1,0,1
23141172,4.62065697822,0,3.61228574074,0,1.81334931262,0,6.60065792033,0,7.05197621979,0,3.83511611458,0,3.14138065239,1,0,1,0,0,0,1
50052347,8.20445487855,0,4.59067316242,0,3.78375594124,0,5.32689487987,0,4.52416696161,0,5.29483196715,0,2.96249606841,0,1,1,0,0,0,1
35586580,11.7348960863,0,2.98152686645,0,2.9948821631,0,3.6364944312,0,3.51445994912,0,2.94416896638,0,3.07231682569,1,0,1,0,0,0,1
53344510,12.3652932933,0,3.3806987398,0,9.92664455699,0,4.44963070621,0,3.8930209174,0,4.29526337998,0,3.77976314968,0,1,0,0,1,0,1
49642496,-3.17052154342,-1,3.04714797085,-1,0.0,-1,4.40296523264,-1,8.11429529665,-1,4.70655730561,-1,3.03658897188,1,0,1,0,0,0,1
47798275,-2.3743983791,-1,2.84821022335,-1,3.93325836558,-1,2.3404226475,-1,5.58746530589,0,4.4420889448,-1,3.56443690774,1,0,1,0,0,1,0
50538203,0.0,-2,0.0,0,5.40625794847,0,0.0,-1,6.68021329712,-1,5.96947492967,-1,3.65520643295,1,0,0,1,0,0,1
26395583,-2.73339039474,-2,0.0,-2,0.0,-2,0.0,-1,1.90257652296,-1,0.0,1,3.07231682569,1,0,1,0,0,1,0
20345071,5.06718064807,0,3.41853270847,0,4.5280478702,2,4.14575952397,2,2.10532712515,2,1.98413813316,3,3.58304787102,0,1,0,0,1,1,0
19816153,9.35192865321,0,3.59622072527,0,5.02148566367,0,4.97614784925,0,4.46862296116,0,3.01031426835,0,2.88449914061,1,0,1,0,0,0,1
26903419,7.0942867058,2,2.23803782251,3,2.51565969938,2,2.51408839373,3,2.50144662941,4,2.51408839373,3,3.75628575422,0,1,0,1,0,1,0
26898356,1.17921330308,-2,8.94308977377,-2,7.33058473981,-2,5.79456043316,-2,7.81527550872,-2,8.40656896968,-2,3.17480210394,1,0,1,0,0,0,1
10853517,-3.52568833195,-1,3.2524208992,0,2.11203203387,-1,2.32029291783,-1,2.79834068353,-1,3.15262546208,-1,3.0,1,0,0,0,1,0,1
53385229,10.804434473,0,2.66938798412,0,2.64119804248,0,2.99598971567,0,2.95558943352,0,2.5679560022,0,2.88449914061,1,0,1,0,0,0,1
56561290,12.6031234089,0,4.95842607991,0,4.30171757597,0,3.69346262224,0,8.62098749101,0,4.57220800274,0,3.0,0,1,1,0,0,0,1
51532292,8.04149693669,2,3.20184703265,2,1.9765359968,2,2.63691731548,2,2.00906709841,2,2.55279656282,1,3.20753433,0,1,0,1,0,0,1
46095169,5.70253905554,0,2.81724896442,0,5.39978990495,0,2.07807063448,0,3.70869805596,0,3.13755532058,0,3.44821724038,1,0,0,1,0,0,1
30344860,8.79425269007,2,2.99930754388,2,2.95672662855,2,2.77788611451,2,3.13553500108,2,3.11518702367,2,3.10723250595,0,1,1,0,0,0,1
40503976,15.8265442693,0,5.77734288776,0,6.4287992811,0,6.35755950264,0,7.59672636019,0,6.4798501353,0,3.50339806039,0,1,0,1,0,0,1
44316312,-3.80515304591,-1,8.75721811404,0,7.28705226227,0,3.28405398,0,3.48688806159,0,3.61076189084,0,3.23961180128,1,0,0,0,1,1,0
50577567,8.87144277844,-1,10.6295693365,0,8.45174689138,0,10.9829679757,2,4.05231196553,2,3.69491903021,1,2.88449914061,1,0,0,0,1,0,1
52240085,-2.77401718733,-1,2.26547709592,-1,7.25169683692,-1,9.89294628518,-1,10.3199173596,-1,12.0249222298,0,3.03658897188,1,0,1,0,0,1,0
43989744,1.88316112208,-1,2.25379917153,-1,4.44309599288,-1,3.42786142249,-1,0.0,-1,6.71301102202,-1,3.39121144301,1,0,1,0,0,1,0
23364261,11.2750184204,0,3.0168798821,0,15.1477245378,0,5.88805126916,2,7.88270335498,2,7.94585017549,2,3.55689330449,1,0,0,1,0,1,0
35810769,9.12321245325,2,2.6138485133,2,2.8259866113,2,2.81097444706,2,2.78942871017,2,2.7830279793,1,3.53034833533,1,0,0,0,1,1,0
14413278,8.17258943113,0,2.00165349926,0,1.8193737732,2,2.45120964284,0,1.75076951192,0,1.66921779616,0,3.23961180128,0,1,0,1,0,0,1
16779647,8.46216829332,2,2.06649984548,2,4.101341429,-1,0.0,2,7.33834373754,2,5.48203453324,3,2.88449914061,0,1,0,0,1,0,1
59457878,7.79651929731,0,7.08993995744,0,7.81673959184,0,10.406712632,0,7.31185864759,0,7.31148686322,0,3.03658897188,1,0,0,0,1,1,0
52830298,7.0152151223,0,2.2518410479,0,1.11901891125,0,9.7036277889,0,3.61532958944,0,4.82341554998,0,3.27106631019,1,0,0,0,1,1,0
48588613,16.2200960229,0,7.81413639586,0,6.95307622217,0,7.48806949997,0,7.02871874302,0,5.85083889886,0,3.03658897188,1,0,1,0,0,1,0
32099560,-4.76985599936,-1,9.52450898321,0,8.21212480245,-1,0.0,-2,0.0,0,13.044701683,0,3.65930571002,1,0,0,1,0,1,0
35346971,1.64753718898,-2,5.45177582621,-2,4.06076687205,-2,3.23826745251,-2,3.77261694486,-2,2.11203203387,-2,3.23961180128,1,0,0,0,1,1,0
27246145,1.84891421068,-1,2.26547709592,-1,2.26547709592,-1,2.26547709592,-1,2.26547709592,-1,3.90283200833,-1,3.50339806039,1,0,0,1,0,1,0
58240628,0.0,-1,2.26547709592,-1,4.04442923369,-1,0.0,-2,0.0,-2,0.0,1,3.39121144301,1,0,0,0,1,1,0
52270404,11.0782019552,0,2.83960902672,0,3.21151156639,0,3.77889070965,0,8.7224808254,0,3.96511830945,0,3.17480210394,0,1,0,1,0,0,1
20237470,-2.25575389859,-1,3.56834192397,-1,0.0,-2,0.0,-2,6.26170602721,-2,0.0,-2,3.41995189335,1,0,0,0,1,0,1
27916070,10.9586928602,0,2.56644813079,0,2.73604803495,0,2.51408840428,0,2.89875931867,0,2.43119886425,0,3.27106631019,0,1,0,0,1,1,0
26772748,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.20753433,0,1,1,0,0,1,0
27493370,2.97704841154,-1,2.75319826244,-1,3.56521727971,-1,2.60947752101,-1,4.44762207003,-1,4.11781758296,-1,3.30192724889,1,0,0,1,0,1,0
30372907,8.46397206113,0,2.28847843598,0,3.20281611474,0,4.6575979442,0,4.74703337268,0,7.9308686762,0,3.17480210394,1,0,0,0,1,1,0
25187796,10.366086905,2,2.83837600567,0,2.62254690858,0,2.58442737797,0,2.93496837077,2,2.93612157691,2,3.53034833533,1,0,1,0,0,1,0
34364054,15.0302661548,0,3.95497892685,0,10.0644051037,0,5.83278422659,0,3.96511832217,0,4.74526867018,0,3.3619754068,0,1,1,0,0,0,1
57528888,4.52465243935,0,2.79580020035,0,3.29324276315,0,1.93230908357,0,1.8072845539,-1,1.8072845539,-1,3.03658897188,0,1,1,0,0,0,1
24966392,2.28467696979,2,2.54053804709,-1,0.0,2,2.28467696979,2,2.28467696979,-1,0.0,1,3.27106631019,0,1,0,1,0,1,0
17017257,11.2655515018,0,3.53446071556,0,2.99266454499,0,2.82224851267,0,3.17742688361,0,2.77143187753,0,3.50339806039,0,1,1,0,0,1,0
50269723,15.9288392424,0,7.06354765164,0,6.82641908029,0,7.94348843281,0,6.24289359073,0,6.2989954609,0,3.41995189335,0,1,0,0,1,1,0
22217412,9.4693056541,0,4.86071584233,0,2.51565969938,-1,0.0,0,14.5185905661,0,6.44606560129,0,3.07231682569,1,0,1,0,0,0,1
28255351,-2.82224852941,-1,2.82474168312,-1,2.24199895966,-1,3.62594290557,-1,3.00151535296,-1,2.24199895966,1,3.58304787102,0,1,0,0,1,0,1
14626788,-4.7168532123,-1,0.0,-1,4.68763898421,-1,5.83249211126,-1,6.00881636487,0,4.34951835069,0,3.9364971831,0,1,0,1,0,0,1
46015558,8.21713201826,0,3.51687207064,0,2.09857923552,2,2.62687455159,0,2.04057749894,0,2.56946217556,0,3.39121144301,1,0,0,1,0,0,1
20387272,10.951405888,0,7.70319828345,0,2.76884174403,0,11.054831693,0,5.47076822906,0,8.92129185577,0,2.96249606841,1,0,0,0,1,0,1
42665020,-9.06952617982,-1,6.41868426694,-1,4.67857634394,-1,4.70341481124,-1,7.21351130618,-1,8.54830420046,-1,2.96249606841,1,0,0,0,1,0,1
24805079,9.39006603025,0,8.07684160472,0,7.87694149601,0,8.80387947406,0,8.75773642803,0,8.18847905074,0,2.96249606841,1,0,1,0,0,0,1
45332366,-5.94623736123,-2,0.0,0,5.23785919581,0,1.46285486312,0,4.34478546518,0,-4.30440111851,0,3.3619754068,0,1,0,0,1,1,0
42837963,11.1466080186,0,2.86283542785,0,2.8122316083,0,2.82100026552,0,2.79325510889,0,2.74794405451,0,3.23961180128,1,0,1,0,0,1,0
22020325,-11.8577319092,-2,0.0,-2,0.0,-2,0.0,0,4.69396204282,0,4.13358139395,0,3.14138065239,0,1,0,0,1,0,1
55983841,11.8554697527,0,4.55790187988,0,4.13938942507,0,4.86491843745,0,3.06311864687,0,3.77331505584,0,2.92401773821,1,0,1,0,0,0,1
34936633,5.11700486036,0,1.90805159349,2,1.88035461848,0,1.220622633,0,5.82048986008,0,2.18313176677,2,2.92401773821,0,1,0,0,1,0,1
51846570,2.61239314078,-2,2.57846211655,-2,8.90026516401,-2,0.0,-2,6.65338214826,-2,0.0,-2,3.60882608014,0,1,0,1,0,1,0
38128495,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,3.0,1,0,0,0,0,0,1
41356261,9.75517455521,2,2.74399019042,0,2.69425946336,0,2.87490995862,0,2.84453036108,0,2.80340785744,0,2.88449914061,1,0,0,0,1,0,1
29257492,6.96190410096,0,7.04437429916,0,4.58406175278,0,5.49588810902,0,3.05568643361,0,2.92222258381,-1,3.41995189335,1,0,0,1,0,1,0
42037730,11.4053837042,0,4.18300745845,0,4.01258685125,0,3.94414853304,0,3.94797783586,0,3.89433191528,0,3.77976314968,1,0,0,0,1,1,0
44077819,5.61123799391,-1,6.82257825997,-1,7.32965995493,-1,7.36738640452,-1,2.7804594241,-1,1.49910120971,-1,3.3619754068,1,0,1,0,0,1,0
47045534,13.716465547,0,4.2279592531,0,4.18867934751,0,5.25698749465,0,5.66872266287,0,5.43736017122,0,2.88449914061,1,0,0,0,1,0,1
25218918,9.31084181455,2,2.62975174398,0,2.34223552402,0,2.29604370898,0,2.24199895966,0,2.18313176677,0,3.0,0,1,1,0,0,0,1
13140831,9.54331423832,0,2.96239956385,0,2.93381422671,0,8.04472293936,0,9.96802320679,0,4.74217730684,0,3.58304787102,0,1,1,0,0,1,0
56287678,2.82224852941,-2,1.89706975837,-2,3.54318977923,-1,4.02059478176,-1,3.13047277884,-1,3.55581033024,-1,3.10723250595,1,0,1,0,0,0,1
54324594,10.5809720996,0,2.87250316807,0,2.68326239112,0,13.5149103973,0,4.47260080501,0,3.76421934201,0,3.58304787102,0,1,1,0,0,0,1
17003599,3.59237449696,-1,4.89579438668,0,4.5435053756,-1,6.6639167623,-1,6.2398322262,-1,2.87851260644,-1,3.03658897188,1,0,0,1,0,0,1
55956075,12.6093768825,0,3.13755530026,0,5.9372296029,0,4.84128966384,0,3.77471052676,0,3.26924405273,0,3.20753433,1,0,0,0,1,1,0
27072926,7.6946475514,0,3.19796482571,0,3.01578758644,2,3.80789648814,2,3.3330769385,0,3.29507437797,0,3.03658897188,0,1,0,0,1,0,1
49327532,8.94718834894,0,3.15162526358,0,4.72042388226,0,3.53047867525,0,5.9864384929,0,4.72176149182,0,2.84386697985,0,0,0,0,1,0,1
56191754,0.0,-1,3.50396896149,-1,3.50396896149,-1,3.50396896149,-1,3.50396896149,-1,3.50396896149,-1,3.89299641587,0,1,0,0,1,1,0
35654894,3.86395265685,-1,2.75319826244,-1,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.77976314968,1,0,0,0,1,1,0
16994973,15.8275757619,0,3.1989362545,0,3.21536118817,0,3.19309877965,0,3.13755530026,0,3.14360071476,0,3.50339806039,0,1,0,0,1,1,0
34903665,2.86525848872,-1,3.70073323671,-1,2.45780781637,0,3.10078370751,2,1.69727711745,-1,0.0,1,3.25628219142,0,1,0,0,1,0,1
33333177,11.3065901335,0,3.89825966181,0,3.86461815375,0,8.72143573104,0,5.06136831768,0,4.32840385142,0,2.96249606841,1,0,0,1,0,1,0
21935296,8.49107465622,0,6.87533061004,0,8.00537362409,0,6.62157644022,0,6.29999716469,0,8.33408760568,0,3.0,1,0,1,0,0,0,1
27922674,4.98496158791,0,6.28116186057,0,4.16647140575,0,5.73384392634,-1,5.17813719337,-1,5.57182389636,-1,2.88449914061,0,0,1,0,0,0,1
21235143,11.2092039139,0,3.30146904291,0,4.48597412294,0,12.7904622886,0,-11.1430075388,0,12.857297975,0,3.0,0,1,1,0,0,0,1
55226673,15.3303649548,0,3.89170905357,0,7.63493508238,0,7.17472410971,0,9.72878701668,0,6.72006042232,0,3.23961180128,1,0,0,0,1,1,0
24075873,-10.2436789404,-2,4.29687874447,-1,15.5488117988,-1,13.6210954636,0,15.7051209825,0,12.7689217989,0,3.30192724889,0,1,0,0,1,0,1
30156518,14.9323666686,0,3.86794229447,0,3.74589480004,0,3.6409978597,0,4.20560347689,0,3.55502417885,0,3.63424118566,0,1,0,0,1,1,0
36962056,11.9172972379,0,6.06903933512,0,13.6477713832,0,11.4669321158,0,4.90076474806,0,9.22569453867,0,3.03658897188,0,0,1,0,0,0,1
21620337,2.68877217635,-1,2.13407989062,-1,2.51879643543,-1,0.0,-2,0.0,-1,4.18754619247,-1,3.10723250595,1,0,1,0,0,0,1
50828349,3.84253415263,0,2.11203203387,0,8.93376083249,-1,4.43351053971,-1,3.25429874079,-1,6.37374593094,0,3.10723250595,1,0,0,0,1,1,0
46216526,8.5286754191,-1,4.29364679233,-1,8.19336716452,-1,9.1765102495,-1,7.70989148308,0,8.73083256966,-1,3.33222185165,1,0,1,0,0,1,0
54567364,12.537716147,0,3.18528211173,0,6.23395618822,0,7.51667243165,0,13.6816738074,0,-13.4808738394,0,2.96249606841,0,1,0,0,1,0,1
46644524,20.3808997517,0,7.67968000421,0,6.64776500919,0,6.96886846634,0,5.85953516447,0,7.58534392715,0,3.14138065239,1,0,0,0,1,1,0
51038052,2.6651974059,-1,0.0,-2,0.0,-1,2.84821022335,-1,0.0,-1,1.82833635022,-1,3.27106631019,0,1,1,0,0,1,0
21777664,14.0985048332,0,4.95154498996,0,10.7448551779,0,12.1883243022,0,5.73202969962,0,5.99502260354,0,3.20753433,0,1,1,0,0,0,1
25582832,8.89675104236,0,3.01031427571,0,2.70244877064,2,3.3419984932,0,2.62687455159,0,2.90466072589,0,3.07231682569,0,1,1,0,0,0,1
11547953,15.0215950066,0,5.76211807031,0,5.55738156946,0,10.3609978237,0,7.20968957762,0,6.36099987741,0,3.07231682569,0,1,0,0,1,0,1
14801074,-9.69274477276,-2,2.14277277636,-1,2.14277277636,-1,2.14277277636,-1,2.14277277636,-1,0.0,1,3.03658897188,1,0,1,0,0,0,1
47467252,5.96109670823,0,6.3961725748,0,1.35799415957,0,4.9135583731,0,5.79130289863,0,2.08036938706,0,3.53034833533,1,0,0,0,1,1,0
18109808,7.29023242102,0,3.12844329835,0,3.46384990291,0,1.60623742333,0,5.87397184048,0,2.27703585261,0,3.0,0,1,0,1,0,0,1
50139399,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.47602664489,0,1,1,0,0,1,0
38566511,-3.94797782303,-1,0.0,-2,0.0,-2,0.0,-1,3.70797539459,-1,0.0,1,3.75628575422,1,0,0,1,0,1,0
40784211,16.6354531438,0,5.13440462134,0,4.52610825433,0,4.48745512803,0,4.37770174738,0,11.3763556225,0,3.30192724889,0,1,0,0,1,0,1
19001036,15.8942970663,2,6.75574089375,2,6.75051097952,0,8.02193192307,0,10.7561195793,0,7.722743271,0,3.07231682569,1,0,1,0,0,0,1
55888640,8.16752743577,0,3.84253415263,0,3.93967164673,0,6.36099987576,0,4.63133793185,0,5.71564978463,0,3.03658897188,1,0,0,0,1,0,1
51056804,18.1520910983,0,7.45638752518,0,6.87890275396,0,9.00270719547,0,7.20777719816,0,7.06055867279,0,3.39121144301,0,1,0,0,1,1,0
27867205,-3.98148508168,-2,3.75789643918,-2,4.94016956479,-2,4.58784203426,-2,3.30511205231,-2,5.66686650153,-2,3.17480210394,1,0,1,0,0,1,0
40458861,2.72672356242,-2,0.0,-2,0.0,-2,1.65482727149,-2,4.63689110015,-2,4.44510872067,-2,3.10723250595,1,0,1,0,0,0,1
27952102,12.0211410453,0,3.04071258832,0,12.3116999124,0,5.01596190927,0,4.62809242417,0,3.79620942414,0,3.39121144301,1,0,0,1,0,1,0
41235215,7.78128496298,0,2.08495171329,0,3.28221004139,0,10.3643294256,0,4.70026809999,0,3.73381578764,0,2.84386697985,1,0,0,0,1,0,1
25238389,15.7196928848,0,5.61533816999,0,4.80239354005,0,6.29147246522,2,5.31953001954,3,4.98536147253,1,2.96249606841,0,1,0,0,1,0,1
42237548,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,3.0,0,1,1,0,0,0,1
56438294,-5.58332408151,-1,7.48736048521,-1,7.66465387649,-1,10.6322073414,-1,8.98526194867,-1,6.05036524808,-1,3.27106631019,0,1,1,0,0,0,1
58462017,3.50153902384,-1,8.70061232842,0,3.9933608532,0,4.65668154517,0,2.40227354002,2,4.96649711136,2,3.44821724038,1,0,0,0,1,1,0
