,SHOP_JUL_NET,PAY_JUL,SHOP_AUG_NET,PAY_AUG,SHOP_SEP_NET,PAY_SEP,SHOP_OCT_NET,PAY_OCT,SHOP_NOV_NET,PAY_NOV,SHOP_DEC_NET,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
11300389,-1259.2966504,-1,1253.1848628,-1,-1968.2938724,-1,2146.5792004,-1,-1076.897046,-1,-160.1288456,0,F,high school,married,15/01/1976,0
43418036,6452.050617,0,159.562387,0,53.455785,0,1604.806461,0,-71.850776,2,865.786944,2,M,graduate school,married,30/01/1978,1
34987489,2073.029049,2,-45.644622,2,-39.801156,2,-99.219661,2,-50.146475,2,-7.12545,2,F,university,single,16/01/1992,0
13633661,-25.639696,-2,-1.788816,-2,38.75768,-2,-59.6272,-2,46.21108,-2,-24.447152,-2,M,university,married,31/01/1974,0
14708269,3746.198094,2,-86.340185,2,-45.79369,2,-31.423534,2,-78.648277,3,11.865813,4,F,graduate school,married,04/01/1969,1
51929526,1871.012095,0,20.86952,-1,-2044.527247,-1,-20.273248,-2,0.0,0,1078.50698,0,F,university,single,22/01/1992,0
36252193,2207.398944,0,-110.012184,0,-44.541518,0,-48.178778,0,-53.098022,0,-107.150078,0,F,university,married,17/01/1989,0
55028152,-178.8816,-2,59.6272,-1,12.223576,-1,-12.223576,-1,35.180048,-1,-11.92544,-1,M,,single,21/01/1988,0
56091184,4775.2443122,0,473.499595,0,224.556035,0,92.690483,0,1207.748936,-1,-5553.260018,0,F,graduate school,single,18/01/1977,0
23907693,2037.4614244,2,74.683068,0,-129.212143,0,-24.327897,2,51.666968,2,-154.255566,2,M,university,married,15/01/1969,1
33282252,1244.7178,2,78.350141,0,-129.718974,0,907.108594,0,-31.393721,0,59.418505,0,F,graduate school,married,04/01/1992,0
35878166,-6987.353805,2,25.550255,0,-206.041789,0,3037.797145,2,994.909645,2,-66.305446,1,M,university,married,23/01/1983,0
51605209,4292.8304506,2,152.854327,0,-372.014101,0,-89.410986,2,113.023357,2,-284.481371,2,M,graduate school,single,16/01/1981,1
58543622,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,married,14/01/1984,0
59085196,0.0,-2,0.0,-2,0.0,0,133.863064,0,-27.8459024,0,-30.2309904,2,M,university,single,17/01/1989,1
58814804,2210.4101174,0,43.170093,0,-5.455889,0,1259.684227,0,-30.081922,0,-51.189951,0,F,graduate school,single,13/01/1991,0
41279652,19.1105176,-1,-0.447204,-1,-55.6918048,-1,22.062064,-1,10.3155056,-1,24.1192024,-1,M,graduate school,married,07/01/1982,0
44367582,4260.69139,0,53.098021,0,-54.052057,2,-49.550203,0,-196.650505,0,-126.499105,0,M,university,married,26/01/1981,1
30234027,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,59.6272,-2,M,graduate school,single,02/01/1981,0
15452153,507.9044896,0,-8.8248256,0,-5.1279392,0,935.4017002,0,-16.218599,0,-39.801156,0,M,university,single,19/01/1981,0
18074219,2982.045713,0,-22.68815,0,1247.609719,0,-39.234697,0,-23.701812,0,-47.105488,0,F,university,married,31/01/1965,0
33613702,821.960952,0,20.0347392,0,371.5370832,0,167.790941,0,19.826044,0,-7.393773,2,M,university,single,18/01/1991,1
14727065,-330.5135696,-1,6.4993648,-1,-11.92544,-1,19.9452984,-1,7.0658232,-1,60.7303032,-1,F,university,single,18/01/1988,0
35973778,691.9438424,0,207.7411646,0,453.882247,0,59.6272,0,159.50276,0,293.306196,0,F,graduate school,single,08/01/1983,0
18523166,2760.41141,0,-412.351901,0,-186.126305,0,-562.493191,0,-675.248227,0,-495.6511,0,M,university,married,30/01/1974,0
10489690,-37.2073728,-2,0.0,-2,-56.5265856,-2,18.8421952,-1,43.1402792,-1,104.8246176,-2,M,graduate school,married,11/01/1962,1
52244107,446.756796,0,-96.14886,0,-17.9477872,0,-82.8221808,0,-90.9016664,0,-90.6929712,0,M,university,other,31/01/1972,1
45595113,83.3588256,0,465.1219736,-1,496.9330844,-1,2169.774181,-1,-3177.7123694,-1,645.8520168,-1,M,graduate school,single,09/01/1984,0
53079234,910.80548,0,-35.8061336,0,-7.4534,0,490.1653976,-1,-1465.040304,-1,11.627304,-1,F,university,married,21/01/1987,1
33217697,788.778415,0,-526.567803,0,-50.4744248,0,44.0346872,0,-18.0074144,0,89.8283768,0,F,high school,other,30/01/1977,0
18471646,34.3154536,0,60.5812352,0,113.738884,2,84.7004376,2,-103.5128192,2,168.1188904,1,F,graduate school,single,03/01/1960,0
40177172,-137.9177136,-2,118.061856,-2,-118.061856,-2,18.0074144,-2,41.3812768,-2,348.6402384,-2,F,graduate school,married,30/01/1980,0
34319161,37.9527128,-1,-37.9527128,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,02/01/1992,1
35198432,4391.692348,0,-185.380965,0,118.479247,0,428.958076,0,539.53672,0,-13.773884,0,M,graduate school,married,09/01/1945,0
17685845,1804.020936,0,174.707696,0,189.375987,0,60.402354,0,37.68439,0,-0.775153,0,F,high school,single,,0
36009519,39.353952,-1,-27.726648,-1,516.073416,0,34.9117256,0,6.2310424,0,-24.447152,0,M,university,single,10/01/1967,1
59028481,134.608404,2,154.136312,0,6.8273144,0,91.9153288,0,-23.552744,0,247.45288,0,F,university,married,25/01/1986,0
50924178,24.6856608,-1,49.8483392,-1,106.9711968,-1,541.9516208,-1,-42.633448,0,592.8434364,0,F,graduate school,married,04/01/1977,0
31438418,480.2374688,2,12.7900344,2,-12.3130168,2,-42.48438,2,7.5726544,3,16.7850568,1,F,university,single,04/01/1968,1
57895840,1557.939482,0,231.234281,0,123.994763,0,678.974926,0,258.155962,0,324.431596,0,F,university,single,23/01/1980,0
23141172,-219.0107056,0,-131.7462984,0,5.96272,0,251.8056656,0,305.3210776,0,17.2024472,0,F,graduate school,single,08/01/1986,0
50052347,522.4237128,0,66.931532,0,24.3577112,0,112.5761536,0,49.8185256,0,88.7550872,0,M,graduate school,single,06/01/1991,0
35586580,1549.7407416,0,-34.583776,0,-32.765146,0,-11.537864,0,-14.459596,0,-49.013558,0,F,graduate school,single,25/01/1987,0
53344510,1813.143898,0,-38.876935,0,906.601763,0,-46.062012,0,-90.066886,0,-19.140331,0,M,university,single,21/01/1962,0
49642496,-63.7414768,-1,28.2931064,-1,-28.2931064,-1,85.3563368,-1,448.9033752,-1,-430.0015528,-1,F,graduate school,single,02/01/1988,0
47798275,-44.0645008,-1,5.813652,-1,37.7440176,-1,-48.0297096,-1,161.6195256,0,57.838384,-1,F,graduate school,married,,1
50538203,0.0,-2,0.0,0,158.01208,0,0.0,-1,140.0941064,-1,-86.161304,-1,F,high school,single,,0
26395583,-40.844632,-2,0.0,-2,0.0,-2,0.0,-1,6.8869416,-1,-6.8869416,1,F,graduate school,married,27/01/1987,0
20345071,40.6657504,0,-19.676976,0,63.0259504,2,71.254504,2,-124.8295432,2,7.8111632,3,M,university,married,22/01/1970,1
19816153,788.0927024,0,16.6061752,0,94.4196712,0,78.2607002,0,29.604905,0,-19.021077,0,F,graduate school,single,31/01/1992,0
26903419,290.5633456,2,11.2099136,3,15.9204624,2,-19.8856712,3,15.65214,4,15.8906488,3,M,high school,married,22/01/1963,1
26898356,-159.800896,-2,551.3727184,-2,-321.9272528,-2,-200.2281376,-2,284.0937944,-2,115.3190048,-2,F,graduate school,single,11/01/1985,0
10853517,-109.56498,-1,12.4918984,0,9.4210976,-1,-31.3340936,-1,9.4210976,-1,9.4210976,-1,F,university,single,16/01/1989,1
53385229,1261.264348,0,-130.046923,0,-26.295595,0,-23.791253,0,-31.363907,0,-39.711716,0,F,graduate school,single,16/01/1992,1
56561290,1921.367266,0,38.42973,0,-3.875768,0,-24.149016,0,14.638478,0,15.354004,0,M,graduate school,single,18/01/1989,0
51532292,490.1952112,2,32.8247736,2,-51.9054776,2,18.335364,2,-81.3315008,2,16.6359888,1,M,high school,single,22/01/1983,0
46095169,162.185984,0,18.186296,0,152.9139544,0,-20.8397064,0,12.223576,0,-13.3863064,0,F,high school,single,01/01/1975,0
30344860,680.1376568,2,-62.459492,2,25.8483912,2,-38.1912216,2,30.8272624,2,-118.8370096,2,M,graduate school,single,19/01/1986,1
40503976,3829.1097156,0,40.24836,0,115.587328,0,98.891711,0,280.098772,0,98.474321,0,M,high school,single,13/01/1973,0
44316312,-507.8448624,-1,273.9273568,0,311.6415608,0,-53.3961576,0,0.4173904,0,-12.5515256,0,F,university,married,09/01/1983,0
50577567,466.8511624,-1,-324.819172,0,410.6823396,0,1013.215196,2,66.543956,2,-65.828429,1,F,university,single,13/01/1992,0
52240085,-87.651984,-1,-33.3316048,-1,369.7184536,-1,581.961472,-1,135.7711344,-1,639.710415,0,F,graduate school,married,26/01/1988,0
43989744,-1.6695616,-1,-3.577632,-1,76.2631888,-1,-47.4334376,-1,-40.2781736,-1,302.5185992,-1,F,graduate school,married,17/01/1977,0
23364261,1367.758527,0,-32.168874,0,3028.495301,0,81.778705,2,489.68838,2,283.050319,2,F,high school,married,22/01/1971,1
35810769,678.855672,2,17.8583464,2,-43.0210248,2,22.211132,2,-31.9601792,2,-70.8669272,1,F,university,married,25/01/1972,1
14413278,545.8572024,0,-111.2345416,0,-83.4184528,2,14.7279184,0,-54.260752,0,-40.0694784,0,M,high school,single,20/01/1982,0
16779647,605.96142,2,-68.0048216,2,68.9886704,-1,-606.9452688,2,395.179268,2,164.7499536,3,M,university,single,10/01/1993,0
59457878,414.2897856,0,326.5781744,0,432.893472,0,1067.416321,0,304.635365,0,295.303708,0,F,university,married,05/01/1988,0
52830298,196.173488,0,-48.2085912,0,-13.5055608,0,854.070199,0,-42.186244,0,-36.849609,0,F,university,married,05/01/1981,0
48588613,4121.282996,0,322.106134,0,184.09898,0,208.188369,0,168.357399,0,18.424805,0,F,graduate school,married,24/01/1988,0
32099560,-299.924816,-1,698.2643256,0,553.8174334,-1,-1334.963567,-2,0.0,0,1576.960558,0,F,high school,married,13/01/1967,0
35346971,-4.9490576,-2,148.1437784,-2,-95.0755704,-2,-33.0036552,-2,19.7366032,-2,-44.273196,-2,F,university,married,21/01/1982,0
27246145,-10.6136416,-1,-11.627304,-1,0.0,-1,0.0,-1,0.0,-1,47.8210144,-1,F,high school,married,13/01/1973,0
58240628,-11.627304,-1,0.0,-1,54.5290744,-1,-66.1563784,-2,0.0,-2,0.0,1,F,university,married,13/01/1977,0
52270404,1299.962401,0,-36.730355,0,-26.504291,0,0.298136,0,603.099315,0,-7.78135,0,M,high school,single,02/01/1984,1
20237470,-22.956472,-1,45.4359264,-1,-45.4359264,-2,0.0,-2,245.514996,-2,-245.514996,-2,F,university,single,27/01/1976,0
27916070,1256.434545,0,-42.722889,0,-39.145257,0,-43.736551,0,-35.269489,0,-45.257045,0,M,university,married,23/01/1981,0
26772748,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,23/01/1983,0
27493370,-57.1824848,-1,-89.0830368,-1,24.447152,-1,-27.5477664,-1,70.211028,-1,-18.1564824,-1,F,high school,married,05/01/1980,0
30372907,586.9403432,0,-13.2372384,0,8.8546392,0,54.707956,0,57.0036032,0,449.4400196,0,F,university,married,03/01/1984,0
25187796,1063.212603,2,-9.927929,0,-71.403572,0,-42.365125,0,-37.326627,2,25.311746,2,F,graduate school,married,21/01/1972,1
34364054,3267.272424,0,-72.29798,0,888.624162,0,-13.237239,0,-143.910247,0,-39.234698,0,M,graduate school,single,22/01/1978,0
57528888,68.7799752,0,-22.8670312,0,-23.9105072,0,-22.5987088,0,-25.2223056,-1,-15.9800896,-1,M,graduate school,single,01/01/1988,0
24966392,11.92544,2,16.39748,-1,-28.32292,2,11.92544,2,11.92544,-1,-23.85088,1,M,high school,married,18/01/1981,0
17017257,1381.890174,0,-15.890649,0,-32.854587,0,-37.147746,0,-27.547766,0,-53.24709,0,M,graduate school,married,23/01/1973,0
50269723,3906.1778716,0,196.859201,0,154.941279,0,341.723484,0,74.056982,0,69.525315,0,M,university,married,10/01/1977,0
22217412,789.464128,0,55.2147872,0,-43.7067376,-1,-920.2265776,0,3060.36604,0,129.212142,0,F,graduate school,single,15/01/1987,0
28255351,-44.9589088,-1,22.5390816,-1,-11.2695408,-1,36.4024056,-1,-20.6310112,-1,-15.7713944,1,M,university,single,26/01/1970,0
14626788,-267.427992,-1,-57.540248,-1,103.005988,-1,95.40352,-1,18.5440592,0,-126.6183592,0,M,high school,single,20/01/1955,1
46015558,528.8038232,0,22.4198272,0,-45.46574,2,8.8844528,0,-69.2569928,0,-21.3465376,0,F,high school,single,23/01/1977,1
20387272,1277.3338788,0,420.133251,0,-23.970135,0,1300.648114,0,-1277.602201,0,646.806052,0,F,university,single,21/01/1990,0
42665020,-1552.2748976,-1,204.22316,-1,-162.036916,-1,1.3117984,-1,271.6317096,-1,249.3013232,-1,F,university,single,12/01/1991,0
24805079,617.9763004,0,435.815205,0,446.935678,0,634.28434,0,519.233657,0,451.765481,0,F,graduate school,single,27/01/1990,0
45332366,-418.9407072,-2,0.0,0,143.701552,0,-27.279444,0,46.2408936,0,-115.5277,0,M,university,married,18/01/1978,1
42837963,1325.303961,0,-30.201177,0,-37.386254,0,-26.891868,0,-37.833458,0,-30.857076,0,F,graduate school,married,14/01/1982,0
22020325,-3365.7467448,-2,-31.2148392,-2,0.0,-2,0.0,0,103.4233784,0,40.3079872,0,M,university,single,03/01/1985,0
55983841,1599.6188946,0,31.244653,0,3.0708,0,47.194929,0,-56.705467,0,-34.524149,0,F,graduate school,single,06/01/1992,0
34936633,104.1687184,0,-22.8670312,2,6.6484328,0,-42.9017704,0,152.4667504,0,-34.3154536,2,M,university,single,17/01/1991,1
51846570,10.4049464,-2,-8.1092992,-2,687.8891928,-2,-705.0320128,-2,288.0291896,-2,-288.0291896,-2,M,high school,married,20/01/1969,0
38128495,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,other,single,23/01/1989,0
41356261,868.7086768,2,20.6608252,0,-99.6966788,0,-35.8657608,0,-36.6111008,0,-37.5949496,0,F,university,single,09/01/1993,0
29257492,277.8031248,0,200.49646,0,-142.1810584,0,46.0023848,0,-120.5363848,0,-168.8344168,-1,F,high school,married,31/01/1976,0
42037730,1424.01679,0,16.546548,0,-233.529928,0,-177.152412,0,-117.346329,0,-30.380059,0,F,university,married,08/01/1963,0
44077819,103.0954288,-1,66.0669376,-1,75.875612,-1,5.7242112,-1,-381.1072488,-1,-13.5353744,-1,F,graduate school,married,03/01/1978,1
47045534,2490.9859076,0,-29.426024,0,-16.367666,0,55.453296,0,39.264511,0,63.532782,0,F,university,single,22/01/1992,0
25218918,779.6554536,2,18.186296,0,-76.5911384,0,-77.3364784,0,-30.6483808,0,-30.6781944,0,M,graduate school,single,04/01/1989,1
13140831,839.3422808,0,-11.776372,0,-6.5888056,0,489.6585668,0,946.820308,0,34.047132,0,M,graduate school,married,28/01/1970,0
56287678,16.844684,-2,-21.2869104,-2,37.6545768,-1,19.7366032,-1,-33.5403,-1,12.819848,-1,F,graduate school,single,30/01/1986,0
54324594,1065.359182,0,-65.738988,0,-40.307987,0,2408.909067,0,-178.851787,0,-125.545069,0,M,graduate school,single,01/01/1970,1
17003599,46.360148,-1,70.9861816,0,93.6743312,-1,84.7302512,-1,-59.1203688,-1,-212.7796632,-1,F,high school,single,26/01/1988,0
55956075,1930.311346,0,-47.075675,0,134.757472,0,21.912996,0,-26.951494,0,-60.998626,0,F,university,married,17/01/1983,0
27072926,366.1408216,0,2.8919192,0,-91.825888,2,55.2147872,2,-0.2086952,0,-172.91888,0,M,university,single,30/01/1988,0
49327532,641.7079264,0,-28.32292,0,75.3687808,0,12.7005936,0,157.8928252,0,48.596168,0,,university,single,22/01/1993,0
56191754,-43.0210248,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.0,-1,M,university,married,28/01/1957,0
35654894,57.689316,-1,-36.819796,-1,-20.86952,-2,-5.96272,-2,0.0,-2,0.0,1,F,university,married,24/01/1962,1
16994973,3848.3096742,0,-87.443289,0,-78.737717,0,-78.320327,0,-79.423431,0,-118.002229,0,M,university,married,22/01/1973,0
34903665,23.5229304,-1,27.0707488,-1,-35.9850152,0,29.7539728,2,4.7403624,-1,-49.1029992,1,M,university,single,,0
33333177,1379.833035,0,4.740363,0,-1.908071,0,605.245894,0,34.255826,0,-32.198688,0,F,high school,married,05/01/1990,0
21935296,559.005,0,289.2217336,0,452.8387706,0,245.604437,0,172.561116,0,509.842374,0,F,graduate school,single,01/01/1989,0
27922674,123.875508,0,247.8106432,0,64.9042072,0,-109.6246072,-1,-188.123816,-1,34.136572,-1,,graduate school,single,12/01/1993,0
21235143,1354.729984,0,-23.642185,0,38.399917,0,2036.59683,0,-1441.308679,0,1946.201995,0,M,graduate school,single,28/01/1989,0
55226673,3463.714234,0,-76.650765,0,313.967021,0,208.337437,0,748.351174,0,51.607341,0,F,university,married,18/01/1982,0
24075873,-1886.7834896,-2,78.558836,-1,3758.0937212,-1,-1238.486758,0,3749.149641,0,1756.080667,0,M,university,single,07/01/1981,0
30156518,3329.553034,0,-300.78941,0,-64.725326,0,-62.519119,0,-30.946517,0,-85.38615,0,M,university,married,24/01/1968,1
36962056,1626.928152,0,157.952453,0,2461.559884,0,-579.158994,0,-49.520389,0,591.442196,0,,graduate school,single,26/01/1988,0
21620337,19.4384672,-1,-9.7192336,-1,6.260856,-1,-15.9800896,-2,0.0,-1,73.4308968,-1,F,graduate school,single,12/01/1987,0
50828349,-122.1463192,0,-109.8333024,0,646.8656792,-1,-685.5041048,-1,-54.9762784,-1,226.7622416,0,F,university,married,25/01/1986,0
46216526,620.3613888,-1,-541.2062808,-1,470.8759984,-1,222.707592,-1,-314.4440392,0,367.3929928,-1,F,graduate school,married,04/01/1979,1
54567364,1894.4157712,0,-42.007362,0,152.824513,0,331.735927,0,2474.886564,0,-2569.18698,0,M,university,single,26/01/1990,0
46644524,7988.822442,0,124.978612,0,-37.147746,0,10.494387,0,-186.394627,0,48.86449,0,F,university,married,20/01/1985,0
51038052,18.931636,-1,-18.931636,-2,0.0,-1,23.10554,-1,-23.10554,-1,6.111788,-1,M,graduate school,married,01/01/1981,0
21777664,2660.4762234,0,16.516734,0,1121.259683,0,1648.841148,0,-25.460815,0,-231.741113,0,M,graduate school,single,10/01/1984,1
25582832,555.129232,0,-151.602156,0,-148.1139648,2,37.3266272,0,-160.7549312,0,-273.6292208,0,M,graduate school,single,13/01/1987,0
11547953,3261.399145,0,57.152671,0,43.438415,0,986.889787,0,209.589608,0,74.027169,0,M,university,single,04/01/1987,0
14801074,-1803.6333592,-2,9.838488,-1,9.838488,-1,7.7813496,-1,0.0,-1,-9.838488,1,F,graduate school,single,26/01/1988,0
47467252,182.012028,0,202.0467672,0,-57.1228576,0,59.0011144,0,134.012132,0,-51.1899512,0,F,university,married,24/01/1972,0
18109808,387.4575456,0,6.2906696,0,29.0980736,0,-8.3776216,0,168.7151624,0,-27.2198168,0,M,high school,single,10/01/1990,0
50139399,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,13/01/1974,1
38566511,-137.8580864,-1,-14.7875456,-2,0.0,-2,0.0,-1,50.981256,-1,-50.981256,1,F,high school,married,18/01/1963,1
40784211,4420.1345228,0,-37.893086,0,-86.429626,0,-75.875612,0,-86.071864,0,726.974823,0,M,university,single,03/01/1980,1
19001036,3882.7443824,2,308.332251,2,138.782308,0,215.105124,0,1034.800243,0,162.454306,0,F,graduate school,single,16/01/1987,0
55888640,515.02994,0,26.9216808,0,31.3340936,0,197.7536088,0,39.7117152,0,141.6145996,0,F,university,single,06/01/1989,0
51056804,5681.1901752,0,174.856764,0,85.535218,0,430.657452,0,99.637052,0,52.978767,0,M,university,married,21/01/1977,0
27867205,-171.3387592,-2,7.8409768,-2,67.4681768,-2,-24.2086432,-2,-60.37254,-2,146.0568264,-2,F,graduate school,married,27/01/1984,0
40458861,20.273248,-2,-20.86952,-2,0.0,-2,4.5316672,-2,95.2246384,-2,-11.329168,-2,F,graduate school,single,20/01/1986,0
27952102,1647.708231,0,-61.326575,0,1776.741492,0,-22.867031,0,-94.65818,0,-112.248204,0,F,high school,married,08/01/1978,0
41235215,381.7035208,0,-20.7502656,0,5.5453296,0,1083.5156652,0,59.120368,0,-25.460814,0,F,university,single,30/01/1993,1
25238389,3735.405571,0,25.013611,0,-32.347756,0,59.955149,2,143.582298,3,123.72644,1,M,university,single,17/01/1990,1
42237548,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,06/01/1990,1
56438294,-970.5519344,-1,-202.7026664,-1,30.5291264,-1,749.9611082,-1,-475.020089,-1,-503.7305856,-1,M,graduate school,single,21/01/1981,0
58462017,11.329168,-1,603.4868912,0,35.5079976,0,-48.0893368,0,-24.894356,2,122.5040824,2,F,university,married,30/01/1975,1
58366993,0.0,-2,0.0,-2,0.0,-2,0.0,-1,74.2656776,-1,351.1147672,0,F,graduate school,single,11/01/1985,0
55345800,36.7899824,-1,-51.1899512,-1,-5.068312,-1,142.4195672,-1,-125.2767472,-1,37.2073728,-1,F,graduate school,single,01/01/1988,0
20941246,2170.907098,0,-13.117984,0,137.798459,0,387.785495,0,161.947475,0,39.145257,0,M,university,married,22/01/1981,0
54101320,145.043164,2,8.4074352,0,-36.968864,0,-30.260804,2,7.5428408,0,-69.0781112,0,F,high school,married,09/01/1965,0
52884546,4881.7683048,0,1245.403513,0,8.705571,0,-95.463147,0,2750.871058,0,-127.87053,0,M,university,married,04/01/1975,1
55251738,2384.223406,0,-54.022244,0,-26.951494,0,5905.477888,0,-159.711455,0,-125.902833,0,M,,married,23/01/1985,0
30884136,-473.7082904,-1,21.6744872,-1,5054.7468118,0,96.655691,-1,-5297.0121252,-1,47.105488,-1,M,graduate school,married,23/01/1969,0
39781655,910.0005128,2,-61.5352704,2,16.8744976,2,-14.0422056,2,-14.1912736,2,-26.83224,2,F,university,married,05/01/1986,1
18127834,-338.831564,-1,-13.3863064,-1,60.0445904,-1,-143.403416,-1,74.1464232,-1,-26.5042904,-1,F,high school,single,09/01/1963,1
17658914,2117.8985164,0,45.316672,0,53.724108,0,581.3652,0,-32.496824,0,-58.732792,0,M,high school,married,16/01/1970,0
42259852,1268.0320356,0,-32.467011,0,-26.027273,0,-30.260804,0,-31.006144,0,-29.664532,0,F,graduate school,single,12/01/1988,0
34591073,2708.267424,0,-236.302594,0,-248.19822,0,-101.604748,0,-114.156275,0,2415.766195,0,M,graduate school,married,02/01/1975,0
48910868,3165.935998,0,201.65919,0,37.356441,-1,-3285.697229,0,114.7227328,0,1309.9201432,0,F,graduate school,single,07/01/1989,0
46161590,-230.4889416,0,35.8061336,-1,585.7179856,-1,-357.8228272,-1,-260.1534736,-1,974.4277024,-1,F,graduate school,single,29/01/1987,0
14594967,487.154224,0,-12.1341352,0,44.2135688,0,752.7635868,0,124.322712,0,-28.799938,0,M,university,single,04/01/1972,1
10727606,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,30/01/1978,1
41567334,1224.623434,0,-27.070749,0,-22.717963,0,-31.30428,0,-39.980038,0,-44.39245,0,F,high school,married,12/01/1962,0
52923573,106.3451112,0,105.6295848,0,95.9401648,0,103.8705824,0,-68.8396024,0,177.838124,0,F,university,married,07/01/1972,0
52828127,273.7782888,0,-68.2433304,0,316.5608048,0,-38.5489848,0,79.8408208,0,-11.1204728,0,F,university,single,18/01/1987,0
29382385,10.9117776,0,-2.98136,-1,27.3092576,-1,125.6046968,-1,-156.8791632,-1,49.9079664,-1,F,graduate school,single,31/01/1994,0
17902296,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,290.086328,0,F,university,single,01/01/1978,0
