,CUM_PAY_JUL,PAY_JUL,CUM_PAY_AUG,PAY_AUG,CUM_PAY_SEP,PAY_SEP,CUM_PAY_OCT,PAY_OCT,CUM_PAY_NOV,PAY_NOV,CUM_PAY_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
56091184,173.7834744,0,329.4999072,0,644.1824552,0,868.8875584,0,1067.9827792,-1,8189.2890892,0,F,graduate school,single,18/01/1977,0
23907693,89.3811728,2,89.3811728,0,253.9522448,0,331.825368,2,331.825368,2,520.396388,2,M,university,married,15/01/1969,1
33282252,119.2544,2,119.2544,0,372.67,0,522.5429672,0,611.9837672,0,713.3500072,0,F,graduate school,married,04/01/1992,0
35878166,4173.904,2,4173.904,0,4400.2488512,0,4459.8760512,2,4459.8760512,2,4661.5650552,1,M,university,married,23/01/1983,0
51605209,174.3201192,2,174.3201192,0,666.3041464,0,872.3161224,2,872.3161224,2,1271.8183624,2,M,graduate school,single,16/01/1981,1
58543622,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,married,14/01/1984,0
59085196,0.0,-2,0.0,-2,0.0,0,0.0,0,29.8136,0,61.5948976,2,M,university,single,17/01/1989,1
58814804,84.0147248,0,170.4741648,0,259.9149648,0,344.2874528,0,506.08586,0,661.8321064,0,F,graduate school,single,13/01/1991,0
41279652,18.5142456,-1,74.6532544,-1,130.3450592,-1,130.3450592,-1,152.4071232,-1,184.7846928,-1,M,graduate school,married,07/01/1982,0
44367582,178.8816,0,357.7632,0,536.6448,2,715.5264,0,1037.51328,0,1276.02208,0,M,university,married,26/01/1981,1
30234027,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,single,02/01/1981,0
15452153,29.8136,0,59.6272,0,89.4408,0,119.2544,0,178.8816,0,253.4156,0,M,university,single,19/01/1981,0
18074219,128.19848,0,250.43424,0,369.68864,0,548.57024,0,775.1536,0,983.8488,0,F,university,married,31/01/1965,0
33613702,31.8409248,0,91.4681248,0,129.2121424,0,190.9262944,0,265.4602944,0,331.0502144,2,M,university,single,18/01/1991,1
14727065,167.9698224,-1,173.3958976,-1,185.3213376,-1,185.3213376,-1,205.266636,-1,232.2777576,-1,F,university,single,18/01/1988,0
35973778,89.4408,0,238.5088,0,387.5768,0,536.942936,0,597.4049168,0,776.2865168,0,F,graduate school,single,08/01/1983,0
18523166,1490.68,0,3875.768,0,5962.72,0,8049.672,0,9580.391665,0,11071.429428,0,M,university,married,30/01/1974,0
10489690,23.3142352,-2,32.7353328,-2,89.2619184,-2,89.2619184,-1,108.1041136,-1,123.0407272,-2,M,graduate school,married,11/01/1962,1
52244107,59.6272,0,163.9748,0,193.7884,0,283.2292,0,379.2886192,0,473.887172,0,M,university,other,31/01/1972,1
45595113,4.6807352,0,4.6807352,-1,562.5230048,-1,1630.1778348,-1,4855.0553198,-1,4902.0117398,-1,M,graduate school,single,09/01/1984,0
53079234,53.66448,0,113.29168,0,262.35968,0,309.9421856,-1,1774.9824896,-1,1774.9824896,-1,F,university,married,21/01/1987,1
33217697,119.2544,0,208.6952,0,305.291264,0,379.825264,0,513.986464,0,555.725504,0,F,high school,other,30/01/1977,0
18471646,0.0,0,0.0,0,0.0,2,0.0,2,119.2544,2,149.068,1,F,graduate school,single,03/01/1960,0
40177172,68.9588568,-2,68.9588568,-2,187.0207128,-2,187.0207128,-2,205.0281272,-2,264.4168184,-2,F,graduate school,married,30/01/1980,0
34319161,0.0,-1,37.9527128,-2,37.9527128,-2,37.9527128,-2,37.9527128,-2,37.9527128,1,M,graduate school,single,02/01/1992,1
35198432,5.96272,0,238.657868,0,369.390504,0,510.1405096,0,672.5053752,0,858.63168,0,M,graduate school,married,09/01/1945,0
17685845,59.6272,0,134.1612,0,202.73248,0,283.2292,0,372.968136,0,462.408936,0,F,high school,single,,0
36009519,0.0,-1,39.353952,-1,50.981256,0,85.7439136,0,124.2630848,0,172.5909304,0,M,university,single,10/01/1967,1
59028481,14.9068,2,14.9068,0,44.7204,0,50.68312,0,92.42216,0,143.10528,0,F,university,married,25/01/1986,0
50924178,0.0,-1,24.6856608,-1,100.7103408,-1,283.1099456,-1,1009.1605464,0,1368.146104,0,F,graduate school,married,04/01/1977,0
31438418,23.6123712,2,23.6123712,2,53.4259712,2,113.0531712,2,121.9972512,3,121.9972512,1,F,university,single,04/01/1968,1
57895840,149.068,0,298.136,0,545.58888,0,694.65688,0,792.8628784,0,922.6414792,0,F,university,single,23/01/1980,0
23141172,317.663908,0,496.545508,0,496.545508,0,532.321828,0,577.6981272,0,616.9030112,0,F,graduate school,single,08/01/1986,0
50052347,29.8434136,0,59.6570136,0,89.4706136,0,128.049412,0,170.831928,0,230.5187552,0,M,graduate school,single,06/01/1991,0
35586580,66.2458192,0,127.3338856,0,186.9610856,0,246.5882856,0,304.4564832,0,378.9904832,0,F,graduate school,single,25/01/1987,0
53344510,77.51536,0,155.03072,0,226.58336,0,360.74456,0,509.81256,0,608.19744,0,M,university,single,21/01/1962,0
49642496,31.8707384,-1,31.8707384,-1,60.1638448,-1,60.1638448,-1,145.5201816,-1,679.7798936,-1,F,graduate school,single,02/01/1988,0
47798275,30.6781944,-1,47.9700824,-1,71.0756224,-1,131.92518,-1,144.745028,0,174.558628,-1,F,graduate school,married,,1
50538203,0.0,-2,0.0,0,0.0,0,0.0,-1,158.01208,-1,456.89342,-1,F,high school,single,,0
26395583,20.422316,-2,20.422316,-2,20.422316,-2,20.422316,-1,20.422316,-1,27.3092576,1,F,graduate school,married,27/01/1987,0
20345071,89.4408,0,149.068,0,178.8816,2,178.8816,2,313.0428,2,313.0428,3,M,university,married,22/01/1970,1
19816153,29.8136,0,59.7166408,0,91.9153288,0,136.8742376,0,196.5014376,0,242.8019584,0,F,graduate school,single,31/01/1992,0
26903419,66.484328,2,66.484328,3,66.484328,2,102.260648,3,102.260648,4,102.260648,3,M,high school,married,22/01/1963,1
26898356,161.440644,-2,325.3260032,-2,1041.1803528,-2,1435.972044,-2,1629.2237992,-2,2108.0004016,-2,F,graduate school,single,11/01/1985,0
10853517,65.738988,-1,87.651984,0,87.651984,-1,131.477976,-1,143.9698744,-1,165.8828704,-1,F,university,single,16/01/1989,1
53385229,0.0,0,149.068,0,193.7884,0,244.47152,0,301.6540048,0,358.2998448,0,F,graduate school,single,16/01/1992,1
56561290,80.49672,0,163.9748,0,247.45288,0,321.98688,0,948.07248,0,1028.3008776,0,M,graduate school,single,18/01/1989,0
51532292,29.8136,2,29.8136,2,89.4408,2,89.4408,2,178.8816,2,178.8816,1,M,high school,single,22/01/1983,0
46095169,23.254608,0,27.428512,0,31.9601792,0,61.7737792,0,100.5612728,0,144.8344688,0,F,high school,single,01/01/1975,0
30344860,0.0,2,89.4408,2,89.4408,2,149.068,2,149.068,2,298.136,2,M,graduate school,single,19/01/1986,1
40503976,135.1152352,0,287.70124,0,437.812716,0,595.8844232,0,754.1946392,0,927.799232,0,M,high school,single,13/01/1973,0
44316312,452.7493296,-1,850.4031264,0,925.71228,0,1014.5269944,0,1056.5045432,0,1116.1317432,0,F,university,married,09/01/1983,0
50577567,231.353536,-1,1757.18377,0,1950.22683,0,2261.8385772,2,2261.8385772,2,2378.1116172,1,F,university,single,13/01/1992,0
52240085,66.3054464,-1,111.2643552,-1,122.8916592,-1,509.1566608,-1,1472.4638904,-1,2571.5422544,0,F,graduate school,married,26/01/1988,0
43989744,8.347808,-1,23.3738624,-1,34.8222848,-1,122.533896,-1,162.8120696,-1,162.8120696,-1,F,graduate school,married,17/01/1977,0
23364261,65.58992,0,125.21712,0,572.42112,0,694.7761344,2,694.8953888,2,913.5185176,2,F,high school,married,22/01/1971,1
35810769,80.49672,2,80.49672,2,146.08664,2,146.08664,2,199.75112,2,292.17328,1,F,university,married,25/01/1972,1
14413278,0.0,0,119.2544,0,208.6952,2,208.6952,0,268.3224,0,313.0428,0,M,high school,single,20/01/1982,0
16779647,0.0,2,76.8296472,2,76.8296472,-1,683.774916,2,683.774916,2,683.774916,3,M,university,single,10/01/1993,0
59457878,59.6272,0,89.4408,0,134.1612,0,193.7884,0,280.0689584,0,375.6215464,0,F,university,married,05/01/1988,0
52830298,149.068,0,208.6952,0,223.602,0,283.2292,0,372.67,0,521.738,0,F,university,married,05/01/1981,0
48588613,146.08664,0,301.11736,0,453.16672,0,664.84328,0,843.72488,0,1025.58784,0,F,graduate school,married,24/01/1988,0
32099560,191.403312,-1,357.166928,0,357.166928,-1,1692.130495,-2,1692.130495,0,2334.911711,0,F,high school,married,13/01/1967,0
35346971,9.4210976,-2,23.3142352,-2,185.3511512,-2,252.3124968,-2,286.2701872,-2,339.9644808,-2,F,university,married,21/01/1982,0
27246145,16.9341248,-1,40.1887328,-1,51.8160368,-1,63.4433408,-1,75.0706448,-1,86.6979488,-1,F,high school,married,13/01/1973,0
58240628,11.627304,-1,23.254608,-1,34.881912,-1,101.0382904,-2,101.0382904,-2,101.0382904,1,F,university,married,13/01/1977,0
52270404,59.6272,0,119.2544,0,178.8816,0,232.54608,0,293.067688,0,363.1892752,0,M,high school,single,02/01/1984,1
20237470,11.478236,-1,11.478236,-1,56.9141624,-2,56.9141624,-2,56.9141624,-2,302.4291584,-2,F,university,single,27/01/1976,0
27916070,59.6272,0,119.2544,0,178.8816,0,238.5088,0,298.136,0,357.7632,0,M,university,married,23/01/1981,0
26772748,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,23/01/1983,0
27493370,83.5675208,-1,193.5200776,-1,214.3895976,-1,259.7062696,-1,277.4751752,-1,365.4551088,-1,F,high school,married,05/01/1980,0
30372907,19.4086536,0,44.6309592,0,68.6309072,0,114.9612416,0,164.9288352,0,214.3299704,0,F,university,married,03/01/1984,0
25187796,50.68312,2,83.47808,0,172.91888,0,232.54608,0,295.15464,2,295.15464,2,F,graduate school,married,21/01/1972,1
34364054,128.19848,0,262.35968,0,393.1817568,0,604.8583168,0,811.1088016,0,957.1954416,0,M,graduate school,single,22/01/1978,0
57528888,23.85088,0,68.57128,0,128.19848,0,158.01208,0,189.1374784,-1,211.0206608,-1,M,graduate school,single,01/01/1988,0
24966392,0.0,2,0.0,-1,28.32292,2,28.32292,2,28.32292,-1,52.1738,1,M,high school,married,18/01/1981,0
17017257,47.850828,0,107.8954184,0,167.552432,0,227.179632,0,286.806832,0,361.340832,0,M,graduate school,married,23/01/1973,0
50269723,135.4133712,0,290.980736,0,454.1505688,0,613.6533288,0,782.905136,0,963.3072296,0,M,university,married,10/01/1977,0
22217412,59.6272,0,119.2544,0,178.8816,-1,1099.1081776,0,1099.1081776,0,1237.7414176,0,F,graduate school,single,15/01/1987,0
28255351,22.4794544,-1,22.4794544,-1,45.018536,-1,56.2880768,-1,103.9600232,-1,131.0009584,1,M,university,single,26/01/1970,0
14626788,162.48412,-1,220.024368,-1,220.024368,-1,323.030356,-1,521.439864,0,730.3437592,0,M,high school,single,20/01/1955,1
46015558,26.0272728,0,47.105488,0,101.813444,2,111.05566,0,188.8095288,0,227.1200048,0,F,high school,single,23/01/1977,1
20387272,36.1042696,0,73.0731336,0,118.2705512,0,168.6257216,0,1609.9642136,0,1673.1988592,0,F,university,single,21/01/1990,0
42665020,806.2491848,-1,866.4726568,-1,1130.9192888,-1,1233.6569544,-1,1337.3784688,-1,1712.7316928,-1,F,university,single,12/01/1991,0
24805079,209.9771848,0,301.0577328,0,342.8564,0,390.9457368,0,543.4124872,0,640.694264,0,F,graduate school,single,27/01/1990,0
45332366,208.6952,-2,208.6952,0,208.6952,0,239.105072,0,274.881392,0,310.657712,0,M,university,married,18/01/1978,1
42837963,59.6272,0,113.29168,0,172.91888,0,222.260388,0,281.887588,0,333.4949296,0,F,graduate school,married,14/01/1982,0
22020325,1698.480792,-2,1729.6956312,-2,1729.6956312,-2,1729.6956312,0,1729.6956312,0,1760.0160624,0,M,university,single,03/01/1985,0
55983841,66.6930232,0,130.136364,0,197.9921176,0,265.937312,0,351.3830896,0,439.6313456,0,F,graduate school,single,06/01/1992,0
34936633,29.8136,0,59.6272,2,59.6272,0,104.3476,0,149.068,0,193.7884,2,M,university,single,17/01/1991,1
51846570,7.4235864,-2,32.6757056,-2,49.8185256,-2,754.8505384,-2,761.3499032,-2,1049.3790928,-2,M,high school,married,20/01/1969,0
38128495,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,other,single,23/01/1989,0
41356261,59.6272,2,59.6272,0,178.8816,0,238.5088,0,298.136,0,357.7632,0,F,university,single,09/01/1993,0
29257492,59.6272,0,208.6952,0,447.204,0,567.20374,0,716.27174,0,910.06014,-1,F,high school,married,31/01/1976,0
42037730,59.6272,0,116.27304,0,414.40904,0,652.91784,0,831.79944,0,921.24024,0,F,university,married,08/01/1963,0
44077819,73.5799648,-1,325.0874944,-1,642.9899112,-1,1037.1555168,-1,1439.7583712,-1,1456.6626824,-1,F,graduate school,married,03/01/1978,1
47045534,89.6494952,0,194.6529944,0,284.5111848,0,374.3395616,0,517.2361464,0,614.458296,0,F,university,single,22/01/1992,0
25218918,27.5179528,2,27.5179528,0,116.9587528,0,206.3995528,0,248.3174744,0,289.4006152,0,M,graduate school,single,04/01/1989,1
13140831,29.8136,0,67.5874312,0,99.428356,0,130.4046864,0,174.0219832,0,246.6180992,0,M,graduate school,married,28/01/1970,0
56287678,5.6347704,-2,33.7489952,-2,40.5763096,-1,85.8333544,-1,150.0518488,-1,182.1909096,-1,F,graduate school,single,30/01/1986,0
54324594,119.2544,0,208.6952,0,268.3224,0,327.9496,0,596.272,0,775.1536,0,M,graduate school,single,01/01/1970,1
17003599,0.0,-1,46.360148,0,46.4794024,-1,257.6789448,-1,559.75034,-1,796.3808832,-1,F,high school,single,26/01/1988,0
55956075,74.534,0,152.496564,0,227.030564,0,318.5881296,0,399.3233584,0,495.2635232,0,F,university,married,17/01/1983,0
27072926,89.4408,0,119.2544,0,238.5088,2,238.5088,2,275.7459864,0,484.4411864,0,M,university,single,30/01/1988,0
49327532,74.534,0,134.1612,0,163.9748,0,195.27908,0,251.92492,0,308.6005736,0,,university,single,22/01/1993,0
56191754,43.0210248,-1,86.0420496,-1,129.0630744,-1,172.0840992,-1,215.105124,-1,258.1261488,-1,M,university,married,28/01/1957,0
35654894,0.0,-1,57.689316,-1,78.558836,-2,84.521556,-2,84.521556,-2,84.521556,1,F,university,married,24/01/1962,1
16994973,116.6904304,0,236.869052,0,348.8489336,0,459.725712,0,570.036032,0,719.104032,0,M,university,married,22/01/1973,0
34903665,0.0,-1,23.6123712,-1,74.4445592,0,74.5041864,2,74.6532544,-1,123.7562536,1,M,university,single,,0
33333177,65.58992,0,120.0891808,0,179.7163808,0,237.8529008,0,333.2564208,0,446.5481008,0,F,high school,married,05/01/1990,0
21935296,53.1874624,0,88.9637824,0,149.1574408,0,193.8778408,0,271.3633872,0,340.3818712,0,F,graduate school,single,01/01/1989,0
27922674,0.0,0,0.0,0,7.4235864,0,305.5595864,-1,632.5253376,-1,771.3672728,-1,,graduate school,single,12/01/1993,0
21235143,53.66448,0,113.29168,0,165.167344,0,221.0380304,0,278.75716,0,457.9965232,0,M,graduate school,single,28/01/1989,0
55226673,139.229512,0,274.8217648,0,405.912164,0,566.905604,0,739.37728,0,991.2425728,0,F,university,married,18/01/1982,0
24075873,811.8839552,-2,812.6591088,-1,813.7323984,-1,4579.3987734,0,4703.9301806,0,5029.763015,0,M,university,single,07/01/1981,0
30156518,0.0,0,358.657608,0,475.9443104,0,586.731648,0,692.0630968,0,822.3783424,0,M,university,married,24/01/1968,1
36962056,65.58992,0,131.17984,0,211.67656,0,2298.62856,0,2465.8530424,0,2659.6414424,0,,graduate school,single,26/01/1988,0
21620337,0.0,-1,19.4384672,-1,29.1577008,-1,45.1377904,-2,45.1377904,-1,45.1377904,-1,F,graduate school,single,12/01/1987,0
50828349,178.8816,0,298.136,0,364.2923784,-1,1136.941636,-1,1226.382436,-1,1258.5513104,0,F,university,married,25/01/1986,0
46216526,0.0,-1,620.3613888,-1,699.5164968,-1,1249.5476032,-1,2022.2863016,0,2320.4223016,-1,F,graduate school,married,04/01/1979,1
54567364,76.4420704,0,150.7673752,0,240.2081752,0,333.16698,0,419.328284,0,538.582684,0,M,university,single,26/01/1990,0
46644524,477.0176,0,804.9672,0,1135.89816,0,1463.84776,0,1851.42456,0,2239.00136,0,F,university,married,20/01/1985,0
51038052,0.0,-1,18.931636,-2,18.931636,-1,18.931636,-1,42.037176,-1,42.037176,-1,M,graduate school,married,01/01/1981,0
21777664,141.8531088,0,246.7373536,0,365.9917536,0,527.7901608,0,741.5834864,0,1188.7874864,0,M,graduate school,single,10/01/1984,1
25582832,149.068,0,327.9496,0,495.800168,2,495.800168,0,674.681768,0,972.817768,0,M,graduate school,single,13/01/1987,0
11547953,128.19848,0,262.35968,0,390.55816,0,515.924348,0,681.091692,0,864.445332,0,M,university,single,04/01/1987,0
14801074,893.0067608,-2,893.0067608,-1,893.0067608,-1,895.0638992,-1,904.9023872,-1,914.7408752,1,F,graduate school,single,26/01/1988,0
47467252,29.8136,0,89.4408,0,149.068,0,208.6952,0,268.918672,0,329.1123304,0,F,university,married,24/01/1972,0
18109808,0.0,0,24.3278976,0,36.7899824,0,49.3116944,0,83.2693848,0,122.2953872,0,M,high school,single,10/01/1990,0
50139399,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,13/01/1974,1
38566511,76.322816,-1,91.1103616,-2,91.1103616,-2,91.1103616,-1,91.1103616,-1,142.0916176,1,F,high school,married,18/01/1963,1
40784211,183.5325216,0,356.7793512,0,535.9292736,0,702.1699072,0,872.1372408,0,1617.5070544,0,M,university,single,03/01/1980,1
19001036,132.6108928,2,132.6108928,2,301.4453096,0,602.5626696,0,812.1820912,0,1110.3180912,0,F,graduate school,single,16/01/1987,0
55888640,29.8136,0,59.6272,0,89.4408,0,149.068,0,208.6952,0,253.8031768,0,F,university,single,06/01/1989,0
51056804,299.8950024,0,539.5963464,0,779.5660128,0,1078.5666072,0,1353.388372,0,1652.3889664,0,M,university,married,21/01/1977,0
27867205,108.223368,-2,153.4505992,-2,206.5486208,-2,327.3235144,-2,423.800324,-2,459.725712,-2,F,graduate school,married,27/01/1984,0
40458861,0.0,-2,20.86952,-2,20.86952,-2,20.86952,-2,25.34156,-2,124.5015936,-2,F,graduate school,single,20/01/1986,0
27952102,89.4408,0,178.8816,0,268.3224,0,417.3904,0,611.1788,0,778.13496,0,F,high school,married,08/01/1978,0
41235215,89.4408,0,119.2544,0,149.068,0,178.8816,0,223.602,0,301.11736,0,F,university,single,30/01/1993,1
25238389,149.068,0,301.11736,0,444.22264,0,633.3004912,2,640.24706,3,640.4259416,1,M,university,single,17/01/1990,1
42237548,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,06/01/1990,1
56438294,796.5001376,-1,1418.9484784,-1,1838.6941528,-1,2290.6385152,-1,3491.0831192,-1,4216.2989392,-1,M,graduate school,single,21/01/1981,0
58462017,31.602416,-1,86.757576,0,114.931428,0,263.999428,0,302.757108,2,302.757108,2,F,university,married,30/01/1975,1
58366993,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,74.2656776,0,F,graduate school,single,11/01/1985,0
55345800,26.3254088,-1,115.7662088,-1,154.0170576,-1,187.1995944,-1,362.8016984,-1,436.2624088,-1,F,graduate school,single,01/01/1988,0
20941246,104.3476,0,189.6741232,0,272.496304,0,359.104812,0,460.7393744,0,572.8086968,0,M,university,married,22/01/1981,0
54101320,53.4855984,2,53.4855984,0,94.360044,0,128.0792256,2,128.0792256,0,199.6318656,0,F,high school,married,09/01/1965,0
52884546,155.8058736,0,351.05514,0,590.458348,0,821.7224432,0,1053.3443016,0,1333.7412096,0,M,university,married,04/01/1975,1
55251738,77.51536,0,152.04936,0,226.58336,0,330.93096,0,554.53296,0,793.04176,0,M,,married,23/01/1985,0
30884136,298.3446952,-1,423.204052,-1,568.5751656,0,673.1612744,-1,5970.1734004,-1,5970.1734004,-1,M,graduate school,married,23/01/1969,0
39781655,38.75768,2,113.29168,2,113.29168,2,149.068,2,184.84432,2,232.54608,2,F,university,married,05/01/1986,1
18127834,217.788348,-1,314.53348,-1,397.8923056,-1,541.2957216,-1,541.2957216,-1,615.4421448,-1,F,high school,single,09/01/1963,1
17658914,83.4184528,0,166.0021248,0,1799.4296418,0,1880.582261,0,1982.0677554,0,2103.4985482,0,M,high school,married,16/01/1970,0
42259852,49.6992712,0,103.7215144,0,151.5425288,0,203.1498704,0,254.310008,0,304.2776016,0,F,graduate school,single,12/01/1988,0
34591073,23.254608,0,321.390608,0,619.526608,0,768.594608,0,947.476208,0,1042.879728,0,M,graduate school,married,02/01/1975,0
48910868,149.068,0,298.136,0,447.204,-1,4150.291629,0,4269.546029,0,4384.2687618,0,F,graduate school,single,07/01/1989,0
46161590,121.3115384,0,121.3711656,-1,169.490316,-1,806.308812,-1,1083.5156648,-1,1105.1603384,-1,F,graduate school,single,29/01/1987,0
14594967,24.3875248,0,45.2570448,0,75.0706448,0,98.9215248,0,161.5300848,0,224.1386448,0,M,university,single,04/01/1972,1
10727606,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,30/01/1978,1
41567334,101.36624,0,155.477924,0,209.9771848,0,272.5857448,0,333.7036248,0,399.2935448,0,F,high school,married,12/01/1962,0
52923573,59.6272,0,119.2544,0,128.3773616,0,214.2405296,0,303.6813296,0,393.1221296,0,F,university,married,07/01/1972,0
52828127,89.4408,0,178.8816,0,268.3224,0,359.1644392,0,478.4188392,0,567.8596392,0,F,university,single,18/01/1987,0
29382385,0.0,0,6.9465688,-1,14.8769864,-1,50.1166616,-1,210.9610336,-1,214.9262424,-1,F,graduate school,single,31/01/1994,0
17902296,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,0.0,0,F,university,single,01/01/1978,0
23122983,0.0,0,149.068,0,178.8816,2,178.8816,2,327.9496,2,327.9496,1,M,university,married,04/01/1978,0
31802040,238.5088,0,685.7128,0,983.8488,0,1222.3576,0,1341.612,0,1639.748,0,M,graduate school,single,05/01/1974,0
36164155,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,single,06/01/1982,0
10556317,89.5302408,0,179.0604816,0,268.5012816,0,328.1284816,0,447.3828816,0,566.6372816,0,,university,married,22/01/1970,0
44556288,124.918984,-2,428.5406864,-2,468.7890464,-2,735.1735624,-2,906.4526944,-2,1248.146364,-2,M,graduate school,married,11/01/1974,0
55276549,27.8459024,-1,27.8459024,-1,48.7154224,-1,204.3424144,-1,245.0976056,-1,418.6425712,-1,F,graduate school,single,19/01/1985,0
37020771,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,0.0,-1,F,university,single,27/01/1987,0
25985542,134.1612,0,268.3224,0,396.52088,0,566.4584,0,760.843072,0,933.761952,0,M,graduate school,single,13/01/1987,0
20926987,58.2557744,0,108.6407584,0,163.4977824,0,234.7522864,0,331.4377912,0,434.3245248,0,M,high school,single,23/01/1966,0
28222611,74.534,0,103.155056,0,159.800896,0,308.868896,0,565.265856,0,893.215456,0,M,university,married,03/01/1961,0
