,SHOP_JUL,PAY_JUL,SHOP_AUG,PAY_AUG,SHOP_SEP,PAY_SEP,SHOP_OCT,PAY_OCT,SHOP_NOV,PAY_NOV,SHOP_DEC,PAY_DEC,SEX,EDUCATION,MARRIAGE,BIRTH_DATE,DEFAULT PAYMENT JAN
56091184,4949.0277866,0,629.2160278,0,539.238583,0,317.3955862,0,1406.8441568,-1,1568.046292,0,F,graduate school,single,18/01/1977,0
23907693,2126.8425972,2,74.683068,0,35.358929,0,53.5452262,2,51.666968,2,34.315454,2,M,university,married,15/01/1969,1
33282252,1363.9722,2,78.350141,0,123.696626,0,1056.9815612,0,58.047079,0,160.784745,0,F,graduate school,married,04/01/1992,0
35878166,-2813.449805,2,25.550255,0,20.3030622,0,3097.424345,2,994.909645,2,135.383558,1,M,university,married,23/01/1983,0
51605209,4467.1505698,2,152.854327,0,119.9699262,0,116.60099,2,113.023357,2,115.020869,2,M,graduate school,single,16/01/1981,1
58543622,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,university,married,14/01/1984,0
59085196,0.0,-2,0.0,-2,0.0,0,133.863064,0,1.9676976,0,1.5503072,2,M,university,single,17/01/1989,1
58814804,2294.4248422,0,129.629533,0,83.984911,0,1344.056715,0,131.7164852,0,104.5562954,0,F,graduate school,single,13/01/1991,0
41279652,37.6247632,-1,55.6918048,-1,0.0,-1,22.062064,-1,32.3775696,-1,56.496772,-1,M,graduate school,married,07/01/1982,0
44367582,4439.57299,0,231.979621,0,124.829543,2,129.331397,0,125.336375,0,112.009695,0,M,university,married,26/01/1981,1
30234027,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,59.6272,-2,M,graduate school,single,02/01/1981,0
15452153,537.7180896,0,20.9887744,0,24.6856608,0,965.2153002,0,43.408601,0,34.732844,0,M,university,single,19/01/1981,0
18074219,3110.244193,0,99.54761,0,1366.864119,0,139.646903,0,202.881548,0,161.589712,0,F,university,married,31/01/1965,0
33613702,853.8018768,0,79.6619392,0,409.2811008,0,229.505093,0,94.360044,0,58.196147,2,M,university,single,18/01/1991,1
14727065,-162.5437472,-1,11.92544,-1,0.0,-1,19.9452984,-1,27.0111216,-1,87.7414248,-1,F,university,single,18/01/1988,0
35973778,781.3846424,0,356.8091646,0,602.950247,0,208.993336,0,219.9647408,0,472.187796,0,F,graduate school,single,08/01/1983,0
18523166,4251.09141,0,1972.736099,0,1900.825695,0,1524.458809,0,855.471438,0,995.386663,0,M,university,married,30/01/1974,0
10489690,-13.8931376,-2,9.4210976,-2,0.0,-2,18.8421952,-1,61.9824744,-1,119.7612312,-2,M,graduate school,married,11/01/1962,1
52244107,506.383996,0,8.19874,0,11.8658128,0,6.6186192,0,5.1577528,0,3.9055816,0,M,university,other,31/01/1972,1
45595113,88.0395608,0,465.1219736,-1,1054.775354,-1,3237.429011,-1,47.1651156,-1,692.8084368,-1,M,graduate school,single,09/01/1984,0
53079234,964.46996,0,23.8210664,0,141.6146,0,537.7479032,-1,0.0,-1,11.627304,-1,F,university,married,21/01/1987,1
33217697,908.032815,0,-437.127003,0,46.1216392,0,118.5686872,0,116.1537856,0,131.5674168,0,F,high school,other,30/01/1977,0
18471646,34.3154536,0,60.5812352,0,113.738884,2,84.7004376,2,15.7415808,2,197.9324904,1,F,graduate school,single,03/01/1960,0
40177172,-68.9588568,-2,118.061856,-2,0.0,-2,18.0074144,-2,59.3886912,-2,408.0289296,-2,F,graduate school,married,30/01/1980,0
34319161,37.9527128,-1,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,02/01/1992,1
35198432,4397.655068,0,47.314183,0,249.211883,0,569.7080816,0,701.9015856,0,172.3524208,0,M,graduate school,married,09/01/1945,0
17685845,1863.648136,0,249.241696,0,257.947267,0,140.899074,0,127.423326,0,88.665647,0,F,high school,single,,0
36009519,39.353952,-1,11.627304,-1,527.70072,0,69.6743832,0,44.7502136,0,23.8806936,0,M,university,single,10/01/1967,1
59028481,149.515204,2,154.136312,0,36.6409144,0,97.8780488,0,18.186296,0,298.136,0,F,university,married,25/01/1986,0
50924178,24.6856608,-1,74.534,-1,182.9958768,-1,724.3512256,-1,683.4171528,0,951.828994,0,F,graduate school,married,04/01/1977,0
31438418,503.84984,2,12.7900344,2,17.5005832,2,17.14282,2,16.5167344,3,16.7850568,1,F,university,single,04/01/1968,1
57895840,1707.007482,0,380.302281,0,371.447643,0,828.042926,0,356.3619604,0,454.2101968,0,F,university,single,23/01/1980,0
23141172,98.6532024,0,47.1353016,0,5.96272,0,287.5819856,0,350.6973768,0,56.4073312,0,F,graduate school,single,08/01/1986,0
50052347,552.2671264,0,96.745132,0,54.1713112,0,151.154952,0,92.6010416,0,148.4419144,0,M,graduate school,single,06/01/1991,0
35586580,1615.9865608,0,26.5042904,0,26.862054,0,48.089336,0,43.4086016,0,25.520442,0,F,graduate school,single,25/01/1987,0
53344510,1890.659258,0,38.638425,0,978.154403,0,88.099188,0,59.001114,0,79.244549,0,M,university,single,21/01/1962,0
49642496,-31.8707384,-1,28.2931064,-1,0.0,-1,85.3563368,-1,534.259712,-1,104.2581592,-1,F,graduate school,single,02/01/1988,0
47798275,-13.3863064,-1,23.10554,-1,60.8495576,-1,12.819848,-1,174.4393736,0,87.651984,-1,F,graduate school,married,,1
50538203,0.0,-2,0.0,0,158.01208,0,0.0,-1,298.1061864,-1,212.720036,-1,F,high school,single,,0
26395583,-20.422316,-2,0.0,-2,0.0,-2,0.0,-1,6.8869416,-1,0.0,1,F,graduate school,married,27/01/1987,0
20345071,130.1065504,0,39.950224,0,92.8395504,2,71.254504,2,9.3316568,2,7.8111632,3,M,university,married,22/01/1970,1
19816153,817.9063024,0,46.509216,0,126.6183592,0,123.219609,0,89.232105,0,27.2794438,0,F,graduate school,single,31/01/1992,0
26903419,357.0476736,2,11.2099136,3,15.9204624,2,15.8906488,3,15.65214,4,15.8906488,3,M,high school,married,22/01/1963,1
26898356,1.639748,-2,715.2580776,-2,393.9270968,-2,194.5635536,-2,477.3455496,-2,594.0956072,-2,F,graduate school,single,11/01/1985,0
10853517,-43.825992,-1,34.4048944,0,9.4210976,-1,12.4918984,-1,21.912996,-1,31.3340936,-1,F,university,single,16/01/1989,1
53385229,1261.264348,0,19.021077,0,18.424805,0,26.891867,0,25.8185778,0,16.934124,0,F,graduate school,single,16/01/1992,1
56561290,2001.863986,0,121.90781,0,79.602312,0,50.384984,0,640.724078,0,95.5824016,0,M,graduate school,single,18/01/1989,0
51532292,520.0088112,2,32.8247736,2,7.7217224,2,18.335364,2,8.1092992,2,16.6359888,1,M,high school,single,22/01/1983,0
46095169,185.440592,0,22.3602,0,157.4456216,0,8.9738936,0,51.0110696,0,30.8868896,0,F,high school,single,01/01/1975,0
30344860,680.1376568,2,26.981308,2,25.8483912,2,21.4359784,2,30.8272624,2,30.2309904,2,M,graduate school,single,19/01/1986,1
40503976,3964.2249508,0,192.8343648,0,265.698804,0,256.9634182,0,438.408988,0,272.0789138,0,M,high school,single,13/01/1973,0
44316312,-55.0955328,-1,671.5811536,0,386.9507144,0,35.4185568,0,42.3949392,0,47.0756744,0,F,university,married,09/01/1983,0
50577567,698.2046984,-1,1201.011062,0,603.7253996,0,1324.8269432,2,66.543956,2,50.444611,1,F,university,single,13/01/1992,0
52240085,-21.3465376,-1,11.627304,-1,381.3457576,-1,968.2264736,-1,1099.078364,-1,1738.788779,0,F,graduate school,married,26/01/1988,0
43989744,6.6782464,-1,11.4484224,-1,87.7116112,-1,40.2781736,-1,0.0,-1,302.5185992,-1,F,graduate school,married,17/01/1977,0
23364261,1433.348447,0,27.458326,0,3475.699301,0,204.1337194,2,489.8076344,2,501.6734478,2,F,high school,married,22/01/1971,1
35810769,759.352392,2,17.8583464,2,22.5688952,2,22.211132,2,21.7043008,2,21.5552328,1,F,university,married,25/01/1972,1
14413278,545.8572024,0,8.0198584,0,6.0223472,2,14.7279184,0,5.366448,0,4.6509216,0,M,high school,single,20/01/1982,0
16779647,605.96142,2,8.8248256,2,68.9886704,-1,0.0,2,395.179268,2,164.7499536,3,M,university,single,10/01/1993,0
59457878,473.9169856,0,356.3917744,0,477.613872,0,1127.043521,0,390.9159234,0,390.856296,0,F,university,married,05/01/1988,0
52830298,345.241488,0,11.4186088,0,1.4012392,0,913.697399,0,47.254556,0,112.218391,0,F,university,married,05/01/1981,0
48588613,4267.369636,0,477.136854,0,336.14834,0,419.864929,0,347.238999,0,200.287765,0,F,graduate school,married,24/01/1988,0
32099560,-108.521504,-1,864.0279416,0,553.8174334,-1,0.0,-2,0.0,0,2219.741774,0,F,high school,married,13/01/1967,0
35346971,4.47204,-2,162.036916,-2,66.9613456,-2,33.9576904,-2,53.6942936,-2,9.4210976,-2,F,university,married,21/01/1982,0
27246145,6.3204832,-1,11.627304,-1,11.627304,-1,11.627304,-1,11.627304,-1,59.4483184,-1,F,high school,married,13/01/1973,0
58240628,0.0,-1,11.627304,-1,66.1563784,-1,0.0,-2,0.0,-2,0.0,1,F,university,married,13/01/1977,0
52270404,1359.589601,0,22.896845,0,33.122909,0,53.962616,0,663.620923,0,62.3402372,0,M,high school,single,02/01/1984,1
20237470,-11.478236,-1,45.4359264,-1,0.0,-2,0.0,-2,245.514996,-2,0.0,-2,F,university,single,27/01/1976,0
27916070,1316.061745,0,16.904311,0,20.481943,0,15.890649,0,24.357711,0,14.370155,0,M,university,married,23/01/1981,0
26772748,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,23/01/1983,0
27493370,26.385036,-1,20.86952,-1,45.316672,-1,17.7689056,-1,87.9799336,-1,69.8234512,-1,F,high school,married,05/01/1980,0
30372907,606.3489968,0,11.9850672,0,32.8545872,0,101.0382904,0,106.9711968,0,498.8411548,0,F,university,married,03/01/1984,0
25187796,1113.895723,2,22.867031,0,18.037228,0,17.262075,0,25.281933,2,25.311746,2,F,graduate school,married,21/01/1972,1
34364054,3395.470904,0,61.86322,0,1019.4462388,0,198.439321,0,62.3402378,0,106.851942,0,M,graduate school,single,22/01/1978,0
57528888,92.6308552,0,21.8533688,0,35.7166928,0,7.2148912,0,5.9030928,-1,5.9030928,-1,M,graduate school,single,01/01/1988,0
24966392,11.92544,2,16.39748,-1,0.0,2,11.92544,2,11.92544,-1,0.0,1,M,high school,married,18/01/1981,0
17017257,1429.741002,0,44.1539414,0,26.8024266,0,22.479454,0,32.079434,0,21.28691,0,M,graduate school,married,23/01/1973,0
50269723,4041.5912428,0,352.4265658,0,318.1111118,0,501.226244,0,243.3087892,0,249.9274086,0,M,university,married,10/01/1977,0
22217412,849.091328,0,114.8419872,0,15.9204624,-1,0.0,0,3060.36604,0,267.845382,0,F,graduate school,single,15/01/1987,0
28255351,-22.4794544,-1,22.5390816,-1,11.2695408,-1,47.6719464,-1,27.0409352,-1,11.2695408,1,M,university,single,26/01/1970,0
14626788,-104.943872,-1,0.0,-1,103.005988,-1,198.409508,-1,216.9535672,0,82.285536,0,M,high school,single,20/01/1955,1
46015558,554.831096,0,43.4980424,0,9.242216,2,18.1266688,0,8.496876,0,16.9639384,0,F,high school,single,23/01/1977,1
20387272,1313.4381484,0,457.102115,0,21.2272826,0,1351.0032844,0,163.736291,0,710.0406976,0,F,university,single,21/01/1990,0
42665020,-746.0257128,-1,264.446632,-1,102.409716,-1,104.049464,-1,375.353224,-1,624.6545472,-1,F,university,single,12/01/1991,0
24805079,827.9534852,0,526.895753,0,488.7343452,0,682.3736768,0,671.7004074,0,549.0472578,0,F,graduate school,single,27/01/1990,0
45332366,-210.2455072,-2,0.0,0,143.701552,0,3.130428,0,82.0172136,0,-79.75138,0,M,university,married,18/01/1978,1
42837963,1384.931161,0,23.463303,0,22.240946,0,22.44964,0,21.793742,0,20.7502656,0,F,graduate school,married,14/01/1982,0
22020325,-1667.2659528,-2,0.0,-2,0.0,-2,0.0,0,103.4233784,0,70.6284184,0,M,university,single,03/01/1985,0
55983841,1666.3119178,0,94.6879938,0,70.9265536,0,115.1401234,0,28.7403106,0,53.724107,0,F,graduate school,single,06/01/1992,0
34936633,133.9823184,0,6.9465688,2,6.6484328,0,1.8186296,0,197.1871504,0,10.4049464,2,M,university,single,17/01/1991,1
51846570,17.8285328,-2,17.14282,-2,705.0320128,-2,0.0,-2,294.5285544,-2,0.0,-2,M,high school,married,20/01/1969,0
38128495,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,F,other,single,23/01/1989,0
41356261,928.3358768,2,20.6608252,0,19.5577212,0,23.7614392,0,23.0160992,0,22.0322504,0,F,university,single,09/01/1993,0
29257492,337.4303248,0,349.56446,0,96.3277416,0,166.0021248,0,28.5316152,0,24.9539832,-1,F,high school,married,31/01/1976,0
42037730,1483.64399,0,73.192388,0,64.606072,0,61.356388,0,61.535271,0,59.060741,0,F,university,married,08/01/1963,0
44077819,176.6753936,-1,317.5744672,-1,393.7780288,-1,399.8898168,-1,21.4956056,-1,3.3689368,-1,F,graduate school,married,03/01/1978,1
47045534,2580.6354028,0,75.5774752,0,73.4905244,0,145.2816728,0,182.1610958,0,160.7549316,0,F,university,single,22/01/1992,0
25218918,807.1734064,2,18.186296,0,12.8496616,0,12.1043216,0,11.2695408,0,10.4049464,0,M,graduate school,single,04/01/1989,1
13140831,869.1558808,0,25.9974592,0,25.2521192,0,520.6348972,0,990.4376048,0,106.643248,0,M,graduate school,married,28/01/1970,0
56287678,22.4794544,-2,6.8273144,-2,44.4818912,-1,64.993648,-1,30.6781944,-1,44.9589088,-1,F,graduate school,single,30/01/1986,0
54324594,1184.613582,0,23.701812,0,19.319213,0,2468.536267,0,89.470613,0,53.336531,0,M,graduate school,single,01/01/1970,1
17003599,46.360148,-1,117.3463296,0,93.7935856,-1,295.9297936,-1,242.9510264,-1,23.85088,-1,F,high school,single,26/01/1988,0
55956075,2004.845346,0,30.886889,0,209.291472,0,113.4705616,0,53.7837348,0,34.9415388,0,F,university,married,17/01/1983,0
27072926,455.5816216,0,32.7055192,0,27.428512,2,55.2147872,2,37.0284912,0,35.77632,0,M,university,single,30/01/1988,0
49327532,716.2419264,0,31.30428,0,105.1823808,0,44.0048736,0,214.5386652,0,105.2718216,0,,university,single,22/01/1993,0
56191754,0.0,-1,43.0210248,-1,43.0210248,-1,43.0210248,-1,43.0210248,-1,43.0210248,-1,M,university,married,28/01/1957,0
35654894,57.689316,-1,20.86952,-1,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,24/01/1962,1
16994973,3965.0001046,0,32.7353326,0,33.2421646,0,32.5564514,0,30.886889,0,31.065771,0,M,university,married,22/01/1973,0
34903665,23.5229304,-1,50.68312,-1,14.8471728,0,29.8136,2,4.8894304,-1,0.0,1,M,university,single,,0
33333177,1445.422955,0,59.2396238,0,57.719129,0,663.382414,0,129.659346,0,81.092992,0,F,high school,married,05/01/1990,0
21935296,612.1924624,0,324.9980536,0,513.032429,0,290.324837,0,250.0466624,0,578.860858,0,F,graduate school,single,01/01/1989,0
27922674,123.875508,0,247.8106432,0,72.3277936,0,188.5113928,-1,138.8419352,-1,172.9785072,-1,,graduate school,single,12/01/1993,0
21235143,1408.394464,0,35.985015,0,90.275581,0,2092.4675164,0,-1383.5895494,0,2125.4413582,0,M,graduate school,single,28/01/1989,0
55226673,3602.943746,0,58.9414878,0,445.0574202,0,369.330877,0,920.82285,0,303.4726338,0,F,university,married,18/01/1982,0
24075873,-1074.8995344,-2,79.3339896,-1,3759.1670108,-1,2527.179617,0,3873.6810482,0,2081.9135014,0,M,university,single,07/01/1981,0
30156518,3329.553034,0,57.868198,0,52.5613764,0,48.2682186,0,74.3849318,0,44.9290956,0,M,university,married,24/01/1968,1
36962056,1692.518072,0,223.542373,0,2542.056604,0,1507.793006,0,117.7040934,0,785.230596,0,,graduate school,single,26/01/1988,0
21620337,19.4384672,-1,9.7192336,-1,15.9800896,-1,0.0,-2,0.0,-1,73.4308968,-1,F,graduate school,single,12/01/1987,0
50828349,56.7352808,0,9.4210976,0,713.0220576,-1,87.1451528,-1,34.4645216,-1,258.931116,0,F,university,married,25/01/1986,0
46216526,620.3613888,-1,79.155108,-1,550.0311064,-1,772.7386984,-1,458.2946592,0,665.5289928,-1,F,graduate school,married,04/01/1979,1
54567364,1970.8578416,0,32.3179428,0,242.265313,0,424.6947318,0,2561.047868,0,-2449.93258,0,M,university,single,26/01/1990,0
46644524,8465.840042,0,452.928212,0,293.783214,0,338.443987,0,201.182173,0,436.44129,0,F,university,married,20/01/1985,0
51038052,18.931636,-1,0.0,-2,0.0,-1,23.10554,-1,0.0,-1,6.111788,-1,M,graduate school,married,01/01/1981,0
21777664,2802.3293322,0,121.4009788,0,1240.514083,0,1810.6395552,0,188.3325106,0,215.462887,0,M,graduate school,single,10/01/1984,1
25582832,704.197232,0,27.279444,0,19.7366032,2,37.3266272,0,18.1266688,0,24.5067792,0,M,graduate school,single,13/01/1987,0
11547953,3389.597625,0,191.313871,0,171.636895,0,1112.255975,0,374.756952,0,257.380809,0,M,university,single,04/01/1987,0
14801074,-910.6265984,-2,9.838488,-1,9.838488,-1,9.838488,-1,9.838488,-1,0.0,1,F,graduate school,single,26/01/1988,0
47467252,211.825628,0,261.6739672,0,2.5043424,0,118.6283144,0,194.235604,0,9.0037072,0,F,university,married,24/01/1972,0
18109808,387.4575456,0,30.6185672,0,41.5601584,0,4.1440904,0,202.6728528,0,11.8061856,0,M,high school,single,10/01/1990,0
50139399,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,married,13/01/1974,1
38566511,-61.5352704,-1,0.0,-2,0.0,-2,0.0,-1,50.981256,-1,0.0,1,F,high school,married,18/01/1963,1
40784211,4603.6670444,0,135.3537436,0,92.7202964,0,90.3650216,0,83.8954696,0,1472.3446366,0,M,university,single,03/01/1980,1
19001036,4015.3552752,2,308.332251,2,307.6167248,0,516.222484,0,1244.4196646,0,460.590306,0,F,graduate school,single,16/01/1987,0
55888640,544.84354,0,56.7352808,0,61.1476936,0,257.3808088,0,99.3389152,0,186.7225764,0,F,university,single,06/01/1989,0
51056804,5981.0851776,0,414.558108,0,325.5048844,0,729.6580464,0,374.4588168,0,351.9793614,0,M,university,married,21/01/1977,0
27867205,-63.1153912,-2,53.068208,-2,120.5661984,-2,96.5662504,-2,36.1042696,-2,181.9822144,-2,F,graduate school,married,27/01/1984,0
40458861,20.273248,-2,0.0,-2,0.0,-2,4.5316672,-2,99.6966784,-2,87.8308656,-2,F,graduate school,single,20/01/1986,0
27952102,1737.149031,0,28.114225,0,1866.182292,0,126.200969,0,99.13022,0,54.707956,0,F,high school,married,08/01/1978,0
41235215,471.1443208,0,9.0633344,0,35.3589296,0,1113.3292652,0,103.840768,0,52.054546,0,F,university,single,30/01/1993,1
25238389,3884.473571,0,177.062971,0,110.757524,0,249.0330002,2,150.5288668,3,123.9053216,1,M,university,single,17/01/1990,1
42237548,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,M,graduate school,single,06/01/1990,1
56438294,-174.0517968,-1,419.7456744,-1,450.2748008,-1,1201.9054706,-1,725.424515,-1,221.4852344,-1,M,graduate school,single,21/01/1981,0
58462017,42.931584,-1,658.6420512,0,63.6818496,0,100.9786632,0,13.863324,2,122.5040824,2,F,university,married,30/01/1975,1
58366993,0.0,-2,0.0,-2,0.0,-2,0.0,-1,74.2656776,-1,425.3804448,0,F,graduate school,single,11/01/1985,0
55345800,63.1153912,-1,38.2508488,-1,33.1825368,-1,175.602104,-1,50.3253568,-1,110.6680832,-1,F,graduate school,single,01/01/1988,0
20941246,2275.254698,0,72.2085392,0,220.6206398,0,474.394003,0,263.5820374,0,151.2145794,0,M,university,married,22/01/1981,0
54101320,198.5287624,2,8.4074352,0,3.9055816,0,3.4583776,2,7.5428408,0,2.4745288,0,F,high school,married,09/01/1965,0
52884546,5037.5741784,0,1440.6527794,0,248.108779,0,135.8009482,0,2982.4929164,0,152.526378,0,M,university,married,04/01/1975,1
55251738,2461.738766,0,20.511756,0,47.582506,0,6009.825488,0,63.890545,0,112.605967,0,M,,married,23/01/1985,0
30884136,-175.3635952,-1,146.533844,-1,5200.1179254,0,201.2417998,-1,7.99999725132e-07,-1,47.105488,-1,M,graduate school,married,23/01/1969,0
39781655,948.7581928,2,12.9987296,2,16.8744976,2,21.7341144,2,21.5850464,2,20.86952,2,F,university,married,05/01/1986,1
18127834,-121.043216,-1,83.3588256,-1,143.403416,-1,0.0,-1,74.1464232,-1,47.6421328,-1,F,high school,single,09/01/1963,1
17658914,2201.3169692,0,127.900344,0,1687.151625,0,662.5178192,0,68.9886704,0,62.6980008,0,M,high school,married,16/01/1970,0
42259852,1317.7313068,0,21.5552322,0,21.7937414,0,21.3465376,0,20.1539936,0,20.3030616,0,F,graduate school,single,12/01/1988,0
34591073,2731.522032,0,61.833406,0,49.93778,0,47.463252,0,64.725325,0,2511.169715,0,M,graduate school,married,02/01/1975,0
48910868,3315.003998,0,350.72719,0,186.424441,-1,417.3904,0,233.9771328,0,1424.642876,0,F,graduate school,single,07/01/1989,0
46161590,-109.1774032,0,35.8657608,-1,633.837136,-1,278.9956688,-1,17.0533792,-1,996.072376,-1,F,graduate school,single,29/01/1987,0
14594967,511.5417488,0,8.7353848,0,74.0271688,0,776.6144668,0,186.931272,0,33.808622,0,M,university,single,04/01/1972,1
10727606,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,1,F,university,married,30/01/1978,1
41567334,1325.989674,0,27.040935,0,31.7812978,0,31.30428,0,21.137842,0,21.19747,0,F,high school,married,12/01/1962,0
52923573,165.9723112,0,165.2567848,0,105.0631264,0,189.7337504,0,20.6011976,0,267.278924,0,F,university,married,07/01/1972,0
52828127,363.2190888,0,21.1974696,0,406.0016048,0,52.2930544,0,199.0952208,0,78.3203272,0,F,university,single,18/01/1987,0
29382385,10.9117776,0,3.9652088,-1,35.2396752,-1,160.844372,-1,3.9652088,-1,53.8731752,-1,F,graduate school,single,31/01/1994,0
17902296,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,0,290.086328,0,F,university,single,01/01/1978,0
23122983,558.557796,0,7.0658232,0,11.0906592,2,15.4136312,2,4.4124128,2,8.7651984,1,M,university,married,04/01/1978,0
31802040,1443.30619,0,575.939124,0,875.714873,0,184.009539,0,69.31662,0,197.216964,0,M,graduate school,single,05/01/1974,0
36164155,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-2,M,graduate school,single,06/01/1982,0
10556317,1419.0379192,0,24.5365928,0,118.628314,0,929.02159,0,48.238405,0,35.418557,0,,university,married,22/01/1970,0
44556288,178.7027184,-2,40.24836,-2,265.2515992,-2,172.2927944,-2,341.812924,-2,338.7421232,-2,M,graduate school,married,11/01/1974,0
55276549,-27.9651568,-1,20.8993336,-1,155.3884832,-1,40.8148184,-1,172.9486936,-1,31.900552,-1,F,graduate school,single,19/01/1985,0
37020771,0.0,-2,0.0,-2,0.0,-2,0.0,-2,0.0,-1,124.7401024,-1,F,university,single,27/01/1987,0
25985542,3410.884535,0,97.579913,0,221.544862,0,974.517143,0,722.949986,0,465.748059,0,M,graduate school,single,13/01/1987,0
